pos,Magnetic_Field,Electric_Field
0,0.00005,0.01977
1,0.00004,0.01430
2,0.00001,0.00278
3,-0.00003,-0.00956
4,-0.00005,-0.01733
5,-0.00005,-0.01727
6,-0.00003,-0.00967
7,0.00001,0.00191
8,0.00003,0.01229
9,0.00005,0.01697
10,0.00004,0.01409
11,0.00001,0.00514
12,-0.00002,-0.00579
13,-0.00004,-0.01385
14,-0.00004,-0.01562
15,-0.00003,-0.01049
16,-0.00000,-0.00093
17,0.00002,0.00876
18,0.00004,0.01434
19,0.00004,0.01348
20,0.00002,0.00675
21,-0.00001,-0.00276
22,-0.00003,-0.01079
23,-0.00004,-0.01388
24,-0.00003,-0.01080
25,-0.00001,-0.00308
26,0.00002,0.00579
27,0.00003,0.01189
28,0.00003,0.01261
29,0.00002,0.00779
30,-0.00000,-0.00032
31,-0.00002,-0.00809
32,-0.00003,-0.01211
33,-0.00003,-0.01072
34,-0.00001,-0.00466
35,0.00001,0.00329
36,0.00003,0.00960
37,0.00003,0.01155
38,0.00002,0.00838
39,0.00000,0.00161
40,-0.00002,-0.00571
41,-0.00003,-0.01035
42,-0.00003,-0.01033
43,-0.00002,-0.00578
44,0.00000,0.00120
45,0.00002,0.00750
46,0.00003,0.01036
47,0.00002,0.00861
48,0.00001,0.00311
49,-0.00001,-0.00363
50,-0.00002,-0.00863
51,-0.00003,-0.00973
52,-0.00002,-0.00653
53,-0.00000,-0.00053
54,0.00001,0.00558
55,0.00002,0.00910
56,0.00002,0.00855
57,0.00001,0.00425
58,-0.00000,-0.00183
59,-0.00002,-0.00697
60,-0.00002,-0.00895
61,-0.00002,-0.00695
62,-0.00001,-0.00193
63,0.00001,0.00383
64,0.00002,0.00780
65,0.00002,0.00826
66,0.00001,0.00507
67,-0.00000,-0.00028
68,-0.00001,-0.00540
69,-0.00002,-0.00805
70,-0.00002,-0.00711
71,-0.00001,-0.00305
72,0.00001,0.00227
73,0.00002,0.00649
74,0.00002,0.00778
75,0.00001,0.00562
76,0.00000,0.00102
77,-0.00001,-0.00394
78,-0.00002,-0.00707
79,-0.00002,-0.00704
80,-0.00001,-0.00390
81,0.00000,0.00089
82,0.00001,0.00521
83,0.00002,0.00716
84,0.00002,0.00592
85,0.00001,0.00209
86,-0.00001,-0.00259
87,-0.00002,-0.00605
88,-0.00002,-0.00678
89,-0.00001,-0.00452
90,-0.00000,-0.00030
91,0.00001,0.00398
92,0.00002,0.00643
93,0.00002,0.00601
94,0.00001,0.00295
95,-0.00000,-0.00136
96,-0.00001,-0.00500
97,-0.00002,-0.00638
98,-0.00001,-0.00492
99,-0.00000,-0.00132
100,0.00009,0.00281
101,-0.00019,-0.00479
102,0.00028,0.00831
103,-0.00037,-0.01428
104,0.00045,0.02348
105,-0.00051,-0.03633
106,0.00054,0.05264
107,-0.00051,-0.07135
108,0.00040,0.09018
109,-0.00021,-0.10541
110,-0.00008,0.11207
111,0.00044,-0.10454
112,-0.00082,0.07803
113,0.00113,-0.03077
114,-0.00127,-0.03346
115,0.00112,0.10334
116,-0.00064,-0.16004
117,-0.00012,0.18097
118,0.00095,-0.14788
119,-0.00155,0.05790
120,0.00160,0.06705
121,-0.00094,-0.17974
122,-0.00025,0.22251
123,0.00145,-0.15731
124,-0.00192,-0.00146
125,0.00125,0.17503
126,0.00033,-0.25172
127,-0.00180,0.16013
128,0.00198,0.05833
129,-0.00053,-0.24636
130,-0.00149,0.23648
131,0.00222,-0.00996
132,-0.00075,-0.23950
133,-0.00160,0.25458
134,0.00224,0.00898
135,-0.00022,-0.27354
136,-0.00215,0.21209
137,0.00171,0.12655
138,0.00115,-0.30172
139,-0.00236,0.04683
140,-0.00009,0.28332
141,0.00242,-0.16817
142,-0.00063,-0.22697
143,-0.00227,0.22788
144,0.00091,0.18437
145,0.00219,-0.24258
146,-0.00080,-0.17711
147,-0.00221,0.22316
148,0.00033,0.20335
149,0.00218,-0.16678
150,0.00040,-0.24023
151,-0.00190,0.07356
152,-0.00114,0.25645
153,0.00160,0.02920
154,0.00242,-0.28651
155,-0.00065,-0.22659
156,-0.00600,0.29585
157,-0.01053,0.97422
158,-0.01228,1.44053
159,-0.01125,1.53238
160,-0.00864,1.31652
161,-0.00576,0.96187
162,-0.00341,0.61534
163,-0.00182,0.35124
164,-0.00088,0.18127
165,-0.00039,0.08542
166,-0.00016,0.03703
167,-0.00006,0.01486
168,-0.00002,0.00555
169,-0.00001,0.00194
170,-0.00000,0.00063
171,-0.00000,0.00019
172,-0.00000,0.00006
173,-0.00000,0.00002
174,-0.00000,0.00000
175,-0.00000,0.00000
176,-0.00000,0.00000
177,-0.00000,0.00000
178,-0.00000,0.00000
179,-0.00000,0.00000
180,-0.00000,0.00000
181,-0.00000,0.00000
182,-0.00000,0.00000
183,-0.00000,0.00000
184,-0.00000,0.00000
185,-0.00000,0.00000
186,-0.00000,0.00000
187,-0.00000,0.00000
188,-0.00000,0.00000
189,-0.00000,0.00000
190,-0.00000,0.00000
191,-0.00000,0.00000
192,-0.00000,0.00000
193,-0.00000,0.00000
194,-0.00000,0.00000
195,-0.00000,0.00000
196,-0.00000,0.00000
197,-0.00000,0.00000
198,-0.00000,0.00000
199,0.00000,0.00000
