pos,Magnetic_Field,Electric_Field
0,0.00001,0.00372
1,0.00001,0.00439
2,0.00001,0.00311
3,0.00000,0.00048
4,-0.00001,-0.00233
5,-0.00001,-0.00408
6,-0.00001,-0.00400
7,-0.00001,-0.00216
8,0.00000,0.00062
9,0.00001,0.00308
10,0.00001,0.00416
11,0.00001,0.00338
12,0.00000,0.00112
13,-0.00000,-0.00160
14,-0.00001,-0.00359
15,-0.00001,-0.00397
16,-0.00001,-0.00259
17,-0.00000,-0.00008
18,0.00001,0.00243
19,0.00001,0.00384
20,0.00001,0.00354
21,0.00000,0.00167
22,-0.00000,-0.00091
23,-0.00001,-0.00306
24,-0.00001,-0.00383
25,-0.00001,-0.00290
26,-0.00000,-0.00070
27,0.00000,0.00178
28,0.00001,0.00345
29,0.00001,0.00358
30,0.00001,0.00212
31,-0.00000,-0.00026
32,-0.00001,-0.00249
33,-0.00001,-0.00360
34,-0.00001,-0.00311
35,-0.00000,-0.00125
36,0.00000,0.00115
37,0.00001,0.00301
38,0.00001,0.00352
39,0.00001,0.00247
40,0.00000,0.00034
41,-0.00001,-0.00192
42,-0.00001,-0.00330
43,-0.00001,-0.00321
44,-0.00000,-0.00170
45,0.00000,0.00054
46,0.00001,0.00252
47,0.00001,0.00336
48,0.00001,0.00271
49,0.00000,0.00087
50,-0.00000,-0.00134
51,-0.00001,-0.00293
52,-0.00001,-0.00321
53,-0.00001,-0.00207
54,-0.00000,-0.00002
55,0.00001,0.00201
56,0.00001,0.00314
57,0.00001,0.00286
58,0.00000,0.00133
59,-0.00000,-0.00078
60,-0.00001,-0.00252
61,-0.00001,-0.00313
62,-0.00001,-0.00235
63,-0.00000,-0.00053
64,0.00000,0.00150
65,0.00001,0.00284
66,0.00001,0.00292
67,0.00000,0.00171
68,-0.00000,-0.00025
69,-0.00001,-0.00208
70,-0.00001,-0.00297
71,-0.00001,-0.00254
72,-0.00000,-0.00099
73,0.00000,0.00098
74,0.00001,0.00250
75,0.00001,0.00290
76,0.00001,0.00201
77,0.00000,0.00024
78,-0.00000,-0.00162
79,-0.00001,-0.00274
80,-0.00001,-0.00264
81,-0.00000,-0.00138
82,0.00000,0.00049
83,0.00001,0.00212
84,0.00001,0.00279
85,0.00001,0.00223
86,0.00000,0.00068
87,-0.00000,-0.00115
88,-0.00001,-0.00246
89,-0.00001,-0.00267
90,-0.00000,-0.00169
91,0.00000,0.00002
92,0.00000,0.00171
93,0.00001,0.00263
94,0.00001,0.00237
95,0.00000,0.00107
96,-0.00000,-0.00069
97,-0.00001,-0.00213
98,-0.00001,-0.00262
99,-0.00001,-0.00194
100,0.00003,-0.00041
101,-0.00006,0.00264
102,0.00009,-0.00450
103,-0.00012,0.00579
104,0.00016,-0.00624
105,-0.00020,0.00559
106,0.00025,-0.00359
107,-0.00029,-0.00002
108,0.00034,0.00542
109,-0.00038,-0.01272
110,0.00041,0.02183
111,-0.00042,-0.03245
112,0.00040,0.04396
113,-0.00035,-0.05538
114,0.00026,0.06535
115,-0.00013,-0.07218
116,-0.00004,0.07399
117,0.00024,-0.06897
118,-0.00044,0.05578
119,0.00062,-0.03395
120,-0.00075,0.00444
121,0.00079,0.03000
122,-0.00071,-0.06475
123,0.00050,0.09359
124,-0.00017,-0.10965
125,-0.00022,0.10688
126,0.00062,-0.08205
127,-0.00091,0.03658
128,0.00101,0.02216
129,-0.00086,-0.08112
130,0.00046,0.12389
131,0.00012,-0.13511
132,-0.00071,0.10620
133,0.00111,-0.04055
134,-0.00114,-0.04425
135,0.00076,0.11953
136,-0.00004,-0.15452
137,-0.00074,0.12939
138,0.00125,-0.04727
139,-0.00121,-0.06158
140,0.00059,0.14815
141,0.00038,-0.16660
142,-0.00120,0.09879
143,0.00138,0.02584
144,-0.00079,-0.14481
145,-0.00037,0.17870
146,0.00126,-0.11156
147,-0.00151,-0.04835
148,0.00045,0.15436
149,0.00056,-0.20140
150,-0.00180,0.03300
151,0.00086,0.07383
152,-0.00015,-0.24329
153,-0.00175,0.08622
154,0.00124,0.02557
155,-0.00024,-0.21650
156,-0.00130,0.16041
157,0.00170,0.04992
158,-0.00008,-0.18434
159,-0.00140,0.17077
160,0.00146,0.04370
161,-0.00001,-0.22546
162,-0.00165,0.13219
163,0.00133,0.10847
164,0.00075,-0.21339
165,-0.00182,0.06738
166,0.00047,0.17140
167,0.00144,-0.19673
168,-0.00140,-0.05736
169,-0.00059,0.23915
170,0.00179,-0.06366
171,-0.00030,-0.20962
172,-0.00174,0.15256
173,0.00099,0.14444
174,0.00146,-0.20092
175,-0.00143,-0.07554
176,-0.00115,0.21846
177,0.00165,0.02152
178,0.00091,-0.21984
179,-0.00174,0.01016
180,-0.00062,0.21673
181,0.00124,-0.02702
182,0.00050,-0.15708
183,-0.00087,0.00808
184,-0.00051,0.11240
185,0.00050,0.00583
186,0.00039,-0.09039
187,-0.00041,-0.04088
188,-0.00064,0.03112
189,-0.00024,0.00461
190,-0.00002,-0.06905
191,-0.00030,-0.08759
192,-0.00058,-0.04465
193,-0.00043,-0.00443
194,0.00002,0.00018
195,0.00034,-0.00674
196,0.00030,0.00292
197,0.00001,0.02134
198,-0.00023,0.02228
199,0.00000,0.00000
