pos,Magnetic_Field,Electric_Field
0,0.00313,0.08799
1,-0.00109,-0.49800
2,0.00170,1.11630
3,0.00293,0.18726
4,-0.00091,-0.35370
5,0.00149,1.05999
6,0.00246,0.22067
7,-0.00098,-0.28026
8,0.00103,0.93051
9,0.00176,0.18254
10,-0.00126,-0.27389
11,0.00042,0.73901
12,0.00096,0.08671
13,-0.00160,-0.32058
14,-0.00022,0.50170
15,0.00016,-0.04399
16,-0.00188,-0.38913
17,-0.00076,0.25442
18,-0.00048,-0.17569
19,-0.00199,-0.45115
20,-0.00109,0.02327
21,-0.00091,-0.27776
22,-0.00185,-0.46878
23,-0.00115,-0.15310
24,-0.00103,-0.32254
25,-0.00140,-0.43121
26,-0.00094,-0.27224
27,-0.00094,-0.29760
28,-0.00077,-0.30623
29,-0.00048,-0.30004
30,-0.00043,-0.21433
31,-0.00022,-0.20348
32,0.00010,-0.18030
33,0.00016,-0.08042
34,0.00036,-0.05860
35,0.00067,-0.02804
36,0.00070,0.07538
37,0.00086,0.09683
38,0.00110,0.12323
39,0.00106,0.21885
40,0.00115,0.22906
41,0.00131,0.24093
42,0.00118,0.31907
43,0.00118,0.30926
44,0.00125,0.29918
45,0.00103,0.35401
46,0.00094,0.32008
47,0.00093,0.28561
48,0.00064,0.31631
49,0.00048,0.25916
50,0.00042,0.20299
51,-0.00179,0.80188
52,-0.00224,0.84700
53,-0.00253,0.87862
54,-0.00302,0.96084
55,-0.00328,0.93934
56,-0.00336,0.90209
57,-0.00361,0.91490
58,-0.00362,0.82517
59,-0.00344,0.72248
60,-0.00343,0.67425
61,-0.00318,0.52938
62,-0.00275,0.37886
63,-0.00251,0.29129
64,-0.00206,0.11654
65,-0.00145,-0.05370
66,-0.00107,-0.15036
67,-0.00050,-0.32333
68,0.00018,-0.48096
69,0.00060,-0.55445
70,0.00115,-0.69429
71,0.00178,-0.80964
72,0.00211,-0.83279
73,0.00254,-0.91543
74,0.00302,-0.96814
75,0.00316,-0.92471
76,0.00337,-0.93850
77,0.00361,-0.92178
78,0.00349,-0.81008
79,0.00345,-0.75843
80,0.00342,-0.68070
81,0.00306,-0.51390
82,0.00276,-0.41442
83,0.00251,-0.29734
84,0.00194,-0.10063
85,0.00146,0.01856
86,0.00106,0.14472
87,0.00038,0.33962
88,-0.00016,0.44620
89,-0.00060,0.54920
90,-0.00128,0.71098
91,-0.00177,0.77529
92,-0.00212,0.82792
93,-0.00267,0.93250
94,-0.00300,0.93415
95,-0.00316,0.92022
96,-0.00349,0.95595
97,-0.00359,0.88817
98,-0.00349,0.80596
99,-0.00357,0.77624
100,-0.00259,0.64744
101,-0.00151,0.49613
102,-0.00038,0.30759
103,0.00068,0.10691
104,0.00157,-0.08526
105,0.00221,-0.25081
106,0.00257,-0.37600
107,0.00265,-0.45240
108,0.00245,-0.47713
109,0.00203,-0.45280
110,0.00144,-0.38637
111,0.00077,-0.28858
112,0.00008,-0.17187
113,-0.00055,-0.04972
114,-0.00107,0.06553
115,-0.00144,0.16305
116,-0.00163,0.23505
117,-0.00165,0.27692
118,-0.00151,0.28732
119,-0.00124,0.26848
120,-0.00087,0.22479
121,-0.00046,0.16320
122,-0.00005,0.09134
123,0.00033,0.01727
124,0.00063,-0.05133
125,0.00084,-0.10851
126,0.00094,-0.14946
127,0.00094,-0.17183
128,0.00084,-0.17530
129,0.00066,-0.16105
130,0.00043,-0.13248
131,0.00018,-0.09363
132,-0.00007,-0.04919
133,-0.00030,-0.00435
134,-0.00047,0.03669
135,-0.00059,0.07027
136,-0.00064,0.09353
137,-0.00063,0.10546
138,-0.00056,0.10598
139,-0.00045,0.09585
140,-0.00031,0.07734
141,-0.00015,0.05318
142,-0.00000,0.02600
143,0.00013,-0.00111
144,0.00023,-0.02524
145,0.00030,-0.04455
146,0.00032,-0.05772
147,0.00031,-0.06376
148,0.00027,-0.06271
149,0.00019,-0.05563
150,0.00011,-0.04380
151,0.00001,-0.02858
152,-0.00008,-0.01177
153,-0.00016,0.00459
154,-0.00021,0.01880
155,-0.00025,0.02986
156,-0.00026,0.03719
157,-0.00025,0.04036
158,-0.00022,0.03925
159,-0.00018,0.03424
160,-0.00012,0.02628
161,-0.00006,0.01663
162,-0.00001,0.00656
163,0.00004,-0.00284
164,0.00007,-0.01074
165,0.00009,-0.01657
166,0.00009,-0.02002
167,0.00009,-0.02105
168,0.00007,-0.01983
169,0.00004,-0.01672
170,0.00001,-0.01221
171,-0.00002,-0.00690
172,-0.00005,-0.00142
173,-0.00007,0.00366
174,-0.00009,0.00787
175,-0.00010,0.01086
176,-0.00010,0.01243
177,-0.00010,0.01257
178,-0.00009,0.01141
179,-0.00007,0.00919
180,-0.00006,0.00626
181,-0.00004,0.00299
182,-0.00002,-0.00022
183,-0.00000,-0.00303
184,0.00001,-0.00518
185,0.00002,-0.00649
186,0.00002,-0.00688
187,0.00002,-0.00640
188,0.00001,-0.00520
189,0.00001,-0.00347
190,-0.00000,-0.00146
191,-0.00001,0.00054
192,-0.00002,0.00231
193,-0.00004,0.00364
194,-0.00004,0.00437
195,-0.00005,0.00446
196,-0.00006,0.00395
197,-0.00006,0.00292
198,-0.00006,0.00153
199,0.00000,0.00001
