pos,Magnetic_Field,Electric_Field
0,-0.00168,-0.54208
1,0.00043,0.70586
2,0.00115,-0.04847
3,-0.00110,-0.21561
4,0.00070,0.84401
5,0.00123,0.18797
6,-0.00057,0.06437
7,0.00089,0.91870
8,0.00120,0.34600
9,-0.00018,0.25418
10,0.00094,0.89388
11,0.00103,0.39612
12,0.00008,0.32887
13,0.00084,0.75031
14,0.00070,0.32972
15,0.00018,0.29412
16,0.00060,0.50500
17,0.00026,0.16639
18,0.00018,0.16647
19,0.00026,0.17756
20,-0.00030,-0.05531
21,0.00007,0.01252
22,-0.00009,-0.15421
23,-0.00064,-0.29323
24,-0.00025,-0.21520
25,-0.00039,-0.36639
26,-0.00091,-0.48480
27,-0.00049,-0.38139
28,-0.00059,-0.50284
29,-0.00106,-0.58802
30,-0.00059,-0.44886
31,-0.00064,-0.53310
32,-0.00106,-0.58043
33,-0.00053,-0.40356
34,-0.00052,-0.45103
35,-0.00089,-0.46349
36,-0.00032,-0.25467
37,-0.00027,-0.27398
38,-0.00061,-0.26273
39,-0.00001,-0.03509
40,0.00006,-0.04086
41,-0.00026,-0.02173
42,0.00034,0.20784
43,0.00040,0.19792
44,0.00007,0.20696
45,0.00065,0.42085
46,0.00068,0.39008
47,0.00031,0.37363
48,0.00085,0.55789
49,0.00083,0.49407
50,0.00041,0.44195
51,-0.00163,1.57658
52,-0.00154,1.43811
53,-0.00180,1.28815
54,-0.00109,1.31640
55,-0.00090,1.07791
56,-0.00107,0.83678
57,-0.00029,0.78499
58,-0.00004,0.47960
59,-0.00017,0.18633
60,0.00062,0.09842
61,0.00085,-0.22622
62,0.00068,-0.52139
63,0.00142,-0.59375
64,0.00158,-0.88575
65,0.00132,-1.13201
66,0.00195,-1.14043
67,0.00199,-1.35506
68,0.00160,-1.51241
69,0.00209,-1.42253
70,0.00199,-1.53189
71,0.00145,-1.57958
72,0.00180,-1.37840
73,0.00157,-1.37755
74,0.00092,-1.31885
75,0.00116,-1.01769
76,0.00084,-0.92572
77,0.00012,-0.78700
78,0.00030,-0.41891
79,-0.00005,-0.27477
80,-0.00079,-0.09992
81,-0.00059,0.28739
82,-0.00091,0.43338
83,-0.00159,0.59267
84,-0.00131,0.94736
85,-0.00154,1.04447
86,-0.00212,1.13983
87,-0.00172,1.41712
88,-0.00182,1.42529
89,-0.00225,1.42234
90,-0.00172,1.59437
91,-0.00167,1.49290
92,-0.00197,1.37865
93,-0.00130,1.44047
94,-0.00114,1.23259
95,-0.00133,1.01835
96,-0.00057,0.98904
97,-0.00033,0.70116
98,-0.00047,0.41999
99,0.00032,0.33851
100,0.00130,0.01448
101,0.00226,-0.19354
102,0.00287,-0.37171
103,0.00315,-0.49550
104,0.00309,-0.55903
105,0.00273,-0.56164
106,0.00213,-0.50902
107,0.00137,-0.41155
108,0.00055,-0.28320
109,-0.00024,-0.13949
110,-0.00094,0.00396
111,-0.00149,0.13302
112,-0.00183,0.23650
113,-0.00197,0.30651
114,-0.00191,0.33963
115,-0.00166,0.33587
116,-0.00128,0.29943
117,-0.00081,0.23682
118,-0.00032,0.15682
119,0.00016,0.06904
120,0.00057,-0.01735
121,0.00089,-0.09364
122,0.00108,-0.15362
123,0.00114,-0.19275
124,0.00108,-0.20915
125,0.00092,-0.20364
126,0.00067,-0.17847
127,0.00039,-0.13831
128,0.00008,-0.08848
129,-0.00021,-0.03456
130,-0.00045,0.01736
131,-0.00063,0.06265
132,-0.00073,0.09757
133,-0.00076,0.11932
134,-0.00071,0.12737
135,-0.00061,0.12226
136,-0.00045,0.10542
137,-0.00028,0.07994
138,-0.00009,0.04924
139,0.00008,0.01647
140,0.00022,-0.01475
141,0.00032,-0.04125
142,0.00038,-0.06123
143,0.00039,-0.07339
144,0.00036,-0.07693
145,0.00028,-0.07236
146,0.00019,-0.06122
147,0.00008,-0.04515
148,-0.00003,-0.02587
149,-0.00013,-0.00565
150,-0.00021,0.01312
151,-0.00027,0.02870
152,-0.00030,0.04017
153,-0.00030,0.04695
154,-0.00028,0.04868
155,-0.00023,0.04538
156,-0.00017,0.03779
157,-0.00010,0.02720
158,-0.00003,0.01516
159,0.00002,0.00316
160,0.00007,-0.00764
161,0.00010,-0.01637
162,0.00011,-0.02248
163,0.00011,-0.02571
164,0.00009,-0.02605
165,0.00007,-0.02377
166,0.00003,-0.01934
167,-0.00000,-0.01341
168,-0.00004,-0.00668
169,-0.00007,0.00012
170,-0.00009,0.00632
171,-0.00011,0.01137
172,-0.00011,0.01488
173,-0.00011,0.01665
174,-0.00010,0.01665
175,-0.00008,0.01504
176,-0.00006,0.01210
177,-0.00004,0.00823
178,-0.00002,0.00389
179,-0.00000,-0.00048
180,0.00001,-0.00445
181,0.00002,-0.00767
182,0.00002,-0.00988
183,0.00001,-0.01095
184,0.00001,-0.01085
185,-0.00001,-0.00967
186,-0.00002,-0.00758
187,-0.00003,-0.00486
188,-0.00004,-0.00178
189,-0.00004,0.00135
190,-0.00005,0.00422
191,-0.00005,0.00657
192,-0.00005,0.00822
193,-0.00004,0.00904
194,-0.00003,0.00897
195,-0.00003,0.00805
196,-0.00002,0.00641
197,-0.00002,0.00419
198,-0.00002,0.00161
199,0.00000,-0.00105
