0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-1.45937,19.99431,-146.90340,758.69310,-3066.34174,10265.97474,-29480.92110,74327.29105,-167249.75048,339973.04247,-630020.01080,1071890.38492,-1683488.66080,2451264.23982,-3319952.62867,4193111.41275,-4947835.01947,5461671.37522,-5644081.53554,5461671.37522,-4947835.01947,4193111.41275,-3319952.62867,2451264.23982,-1683488.66080,1071890.38492,-630020.01080,339973.04247,-167249.75048,74327.29105,-29480.92110,10265.97474,-3066.34174,758.69310,-146.90340,19.99431,-1.45937,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-2.66129,38.48709,-297.89087,1618.51376,-6875.07121,24175.90998,-72892.69328,192924.42499,-455752.14194,972855.69211,-1894092.95079,3387886.16604,-5598827.04211,8587267.97633,-12267139.88509,16367043.25789,-20439277.75650,23928674.72912,-26290867.61379,27127080.86340,-26290867.61379,23928674.72912,-20439277.75650,16367043.25789,-12267139.88509,8587267.97633,-5598827.04211,3387886.16604,-1894092.95079,972855.69211,-455752.14194,192924.42499,-72892.69328,24175.90998,-6875.07121,1618.51376,-297.89087,38.48709,-2.66129,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-4.51636,68.75237,-558.14960,3174.57570,-14099.88341,51808.45697,-163171.43349,451097.15626,-1113298.72846,2483669.87449,-5056496.21301,9464458.01750,-16382221.08495,26345487.00465,-39510893.29160,55424094.67716,-72891094.85712,90040228.65125,-104610459.78195,114419070.37745,-117881719.59757,114419070.37745,-104610459.78195,90040228.65125,-72891094.85712,55424094.67716,-39510893.29160,26345487.00465,-16382221.08495,9464458.01750,-5056496.21301,2483669.87449,-1113298.72846,451097.15626,-163171.43349,51808.45697,-14099.88341,3174.57570,-558.14960,68.75237,-4.51636,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-7.14747,
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-7.14747,114.24588,-971.05378,5772.87545,-26771.19881,102637.22128,-337158.47112,972034.05780,-2501878.44239,5822228.41407,-12369549.16574,24173729.87303,-43718495.34322,73520829.20322,-115416667.33924,169670219.42688,-234164794.65537,304012907.07479,-371876363.82497,429092831.50517,-467416519.12475,480911743.15498,-467416519.12475,429092831.50517,-371876363.82497,304012907.07479,-234164794.65537,169670219.42688,-115416667.33924,73520829.20322,-43718495.34322,24173729.87303,-12369549.16574,5822228.41407,-2501878.44239,972034.05780,-337158.47112,102637.22128,-26771.19881,5772.87545,-971.05378,114.24588,-7.14747,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-10.56750,176.95551,
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-10.56750,176.95551,-1572.16115,9756.00215,-47180.31878,188509.75488,-645096.10041,1937061.41282,-5192575.53705,12586624.87480,-27860377.19010,56748942.34143,-107025034.63671,187810140.70032,-307897858.60294,473124297.73276,-683264866.05686,929378462.72369,-1192729780.66722,1446202457.21558,-1658433058.67349,1799939021.45146,-1849656082.12772,1799939021.45146,-1658433058.67349,1446202457.21558,-1192729780.66722,929378462.72369,-683264866.05686,473124297.73276,-307897858.60294,187810140.70032,-107025034.63671,56748942.34143,-27860377.19010,12586624.87480,-5192575.53705,1937061.41282,-645096.10041,188509.75488,-47180.31878,9756.00215,-1572.16115,176.95551,-10.56750,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-14.61982,255.94044,-2373.31917,
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-14.61982,255.94044,-2373.31917,15354.41577,-77352.24795,321767.85225,-1145922.00292,3580048.03729,-9983819.11199,25176822.22414,-57985342.47197,122925256.89234,-241369912.74827,441207918.10071,-753911202.32519,1208351009.38807,-1821717540.65317,2589323620.75237,-3476380164.99275,4415323386.70942,-5311406632.27515,6057008465.82359,-6552097425.15464,6725687590.47395,-6552097425.15464,6057008465.82359,-5311406632.27515,4415323386.70942,-3476380164.99275,2589323620.75237,-1821717540.65317,1208351009.38807,-753911202.32519,441207918.10071,-241369912.74827,122925256.89234,-57985342.47197,25176822.22414,-9983819.11199,3580048.03729,-1145922.00292,321767.85225,-77352.24795,15354.41577,-2373.31917,255.94044,-14.61982,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-18.95258,346.21730,-3346.27212,22546.20830,
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-18.95258,346.21730,-3346.27212,22546.20830,-118212.00092,511511.20354,-1894185.23412,6151679.67308,-17830772.78786,46732656.15203,-111868069.65888,246526437.50459,-503326112.29709,956988254.76153,-1701679289.85661,2839798099.41328,-4460689930.88925,6611093502.24897,-9263434756.16003,12291734512.57237,-15465886122.92653,18471953491.66592,-20959052442.16697,22604351140.33537,-23180161838.90921,22604351140.33537,-20959052442.16697,18471953491.66592,-15465886122.92653,12291734512.57237,-9263434756.16003,6611093502.24897,-4460689930.88925,2839798099.41328,-1701679289.85661,956988254.76153,-503326112.29709,246526437.50459,-111868069.65888,46732656.15203,-17830772.78786,6151679.67308,-1894185.23412,511511.20354,-118212.00092,22546.20830,-3346.27212,346.21730,-18.95258,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-23.05058,438.62257,-4413.27716,30937.93408,-168685.72096,
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-23.05058,438.62257,-4413.27716,30937.93408,-168685.72096,758717.91315,-2919432.07981,9849137.79610,-29649532.15078,80698085.36127,-200601128.64424,459094544.95499,-973563293.97028,1923092911.60313,-3553791485.35933,6166002636.13758,-10074950174.32061,15541909483.40219,-22683188638.29819,31376532046.62595,-41194220795.66235,51393626952.86600,-60985730529.69656,68881006085.36771,-74086242646.13696,75904857597.86208,-74086242646.13696,68881006085.36771,-60985730529.69656,51393626952.86600,-41194220795.66235,31376532046.62595,-22683188638.29819,15541909483.40219,-10074950174.32061,6166002636.13758,-3553791485.35933,1923092911.60313,-973563293.97028,459094544.95499,-200601128.64424,80698085.36127,-29649532.15078,9849137.79610,-2919432.07981,758717.91315,-168685.72096,30937.93408,-4413.27716,438.62257,-23.05058,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-26.32951,521.05703,-5451.58081,39728.10162,-225102.75744,1051782.52513,
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-26.32951,521.05703,-5451.58081,39728.10162,-225102.75744,1051782.52513,-4202861.94860,14720547.87769,-45996600.28540,129922643.97056,-335143484.76775,795919423.30799,-1751568435.76691,3591028995.46789,-6889065091.28673,12412260073.26949,-21068532516.52170,33778712219.63425,-51266387243.57727,73791707454.27402,-100888369313.09050,131187212315.17456,-162410348923.97601,191588174670.12256,-215491732489.97610,231202098593.34622,-236682542854.49365,231202098593.34622,-215491732489.97610,191588174670.12256,-162410348923.97601,131187212315.17456,-100888369313.09050,73791707454.27402,-51266387243.57727,33778712219.63425,-21068532516.52170,12412260073.26949,-6889065091.28673,3591028995.46789,-1751568435.76691,795919423.30799,-335143484.76775,129922643.97056,-45996600.28540,14720547.87769,-4202861.94860,1051782.52513,-225102.75744,39728.10162,-5451.58081,521.05703,-26.32951,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-28.27144,581.00620,-6314.47103,47799.71637,-281282.42047,1364613.04215,-5660148.59802,
