pos,Magnetic_Field,Electric_Field
0,-0.00000,-0.00000
1,-0.00000,0.00000
2,0.00000,0.00000
3,-0.00000,-0.00000
4,-0.00000,-0.00000
5,0.00000,0.00000
6,-0.00000,-0.00000
7,-0.00000,0.00000
8,-0.00000,-0.00000
9,0.00000,-0.00000
10,-0.00000,-0.00000
11,0.00000,0.00000
12,-0.00000,-0.00000
13,-0.00000,0.00000
14,-0.00000,-0.00000
15,0.00000,0.00000
16,-0.00000,-0.00000
17,0.00000,0.00000
18,-0.00000,-0.00000
19,0.00000,0.00000
20,-0.00000,-0.00000
21,0.00000,0.00000
22,-0.00000,-0.00000
23,0.00000,0.00000
24,-0.00000,-0.00000
25,0.00000,0.00000
26,-0.00000,-0.00000
27,0.00000,0.00000
28,-0.00000,-0.00000
29,0.00000,0.00000
30,-0.00000,-0.00000
31,0.00000,0.00000
32,-0.00031,-0.11829
33,-0.00047,-0.17787
34,-0.00057,-0.21426
35,-0.00066,-0.25068
36,-0.00078,-0.29317
37,-0.00089,-0.33574
38,-0.00098,-0.36990
39,-0.00104,-0.39155
40,-0.00107,-0.40208
41,-0.00107,-0.40491
42,-0.00107,-0.40178
43,-0.00104,-0.39170
44,-0.00099,-0.37264
45,-0.00091,-0.34382
46,-0.00081,-0.30658
47,-0.00070,-0.26329
48,-0.00057,-0.21582
49,-0.00044,-0.16488
50,-0.00029,-0.11064
51,0.00106,-0.36282
52,0.00157,-0.45004
53,0.00204,-0.52734
54,0.00245,-0.59325
55,0.00280,-0.64589
56,0.00307,-0.68336
57,0.00327,-0.70435
58,0.00339,-0.70851
59,0.00343,-0.69616
60,0.00337,-0.66788
61,0.00323,-0.62420
62,0.00301,-0.56581
63,0.00271,-0.49391
64,0.00235,-0.41037
65,0.00192,-0.31751
66,0.00145,-0.21778
67,0.00093,-0.11354
68,0.00040,-0.00710
69,-0.00015,0.09908
70,-0.00070,0.20233
71,-0.00123,0.29993
72,-0.00173,0.38937
73,-0.00219,0.46851
74,-0.00260,0.53558
75,-0.00295,0.58905
76,-0.00322,0.62756
77,-0.00342,0.65004
78,-0.00353,0.65587
79,-0.00356,0.64495
80,-0.00350,0.61767
81,-0.00336,0.57479
82,-0.00314,0.51735
83,-0.00284,0.44666
84,-0.00247,0.36443
85,-0.00204,0.27271
86,-0.00156,0.17385
87,-0.00105,0.07034
88,-0.00051,-0.03527
89,0.00004,-0.14045
90,0.00059,-0.24265
91,0.00112,-0.33932
92,0.00163,-0.42802
93,0.00209,-0.50651
94,0.00250,-0.57286
95,0.00285,-0.62550
96,0.00313,-0.66316
97,0.00333,-0.68487
98,0.00344,-0.69006
99,0.00347,-0.67857
100,0.00291,-0.65067
101,0.00210,-0.56274
102,0.00117,-0.42916
103,0.00020,-0.26737
104,-0.00070,-0.09592
105,-0.00145,0.06708
106,-0.00199,0.20738
107,-0.00230,0.31160
108,-0.00235,0.37580
109,-0.00217,0.39384
110,-0.00181,0.37253
111,-0.00130,0.31426
112,-0.00074,0.23002
113,-0.00015,0.13196
114,0.00037,0.02664
115,0.00080,-0.06874
116,0.00112,-0.15030
117,0.00126,-0.21143
118,0.00126,-0.24246
119,0.00115,-0.25039
120,0.00089,-0.23419
121,0.00057,-0.19224
122,0.00024,-0.13904
123,-0.00012,-0.08027
124,-0.00046,-0.01394
125,-0.00070,0.04770
126,-0.00085,0.09224
127,-0.00095,0.12380
128,-0.00098,0.14737
129,-0.00088,0.15553
130,-0.00068,0.14026
131,-0.00045,0.10638
132,-0.00025,0.06800
133,-0.00012,0.03698
134,-0.00005,0.01729
135,-0.00002,0.00703
136,-0.00001,0.00250
137,-0.00000,0.00079
138,-0.00000,0.00022
139,-0.00000,0.00005
140,-0.00000,0.00001
141,-0.00000,0.00000
142,-0.00000,0.00000
143,-0.00000,0.00000
144,-0.00000,0.00000
145,-0.00000,0.00000
146,-0.00000,0.00000
147,-0.00000,0.00000
148,-0.00000,0.00000
149,-0.00000,0.00000
150,-0.00000,0.00000
151,-0.00000,0.00000
152,-0.00000,0.00000
153,-0.00000,0.00000
154,-0.00000,0.00000
155,-0.00000,0.00000
156,-0.00000,0.00000
157,-0.00000,0.00000
158,-0.00000,0.00000
159,-0.00000,0.00000
160,-0.00000,0.00000
161,-0.00000,0.00000
162,-0.00000,0.00000
163,-0.00000,0.00000
164,-0.00000,0.00000
165,-0.00000,0.00000
166,-0.00000,0.00000
167,-0.00000,0.00000
168,0.00000,0.00000
169,0.00000,0.00000
170,0.00000,0.00000
171,0.00000,0.00000
172,0.00000,0.00000
173,0.00000,0.00000
174,0.00000,0.00000
175,0.00000,0.00000
176,0.00000,0.00000
177,0.00000,0.00000
178,0.00000,0.00000
179,0.00000,0.00000
180,0.00000,0.00000
181,0.00000,0.00000
182,0.00000,0.00000
183,0.00000,0.00000
184,0.00000,0.00000
185,0.00000,0.00000
186,0.00000,0.00000
187,0.00000,0.00000
188,0.00000,0.00000
189,0.00000,0.00000
190,0.00000,0.00000
191,0.00000,0.00000
192,0.00000,0.00000
193,0.00000,0.00000
194,0.00000,0.00000
195,0.00000,0.00000
196,0.00000,0.00000
197,0.00000,0.00000
198,0.00000,0.00000
199,0.00000,0.00000
