pos,Magnetic_Field,Electric_Field
0,-0.00084,-0.19651
1,-0.00108,-0.21246
2,-0.00085,-0.19035
3,-0.00096,-0.33334
4,-0.00113,-0.33134
5,-0.00083,-0.28837
6,-0.00086,-0.40806
7,-0.00097,-0.38094
8,-0.00060,-0.31160
9,-0.00058,-0.40437
10,-0.00063,-0.35040
11,-0.00021,-0.25497
12,-0.00016,-0.32303
13,-0.00019,-0.24635
14,0.00024,-0.13078
15,0.00030,-0.18174
16,0.00026,-0.09145
17,0.00066,0.03393
18,0.00069,-0.01129
19,0.00061,0.08056
20,0.00097,0.20327
21,0.00094,0.15122
22,0.00080,0.23223
23,0.00108,0.34036
24,0.00098,0.27037
25,0.00077,0.33051
26,0.00099,0.41536
27,0.00082,0.32022
28,0.00054,0.35401
29,0.00070,0.41192
30,0.00048,0.28994
31,0.00016,0.29763
32,0.00028,0.33084
33,0.00004,0.18616
34,-0.00029,0.17370
35,-0.00017,0.18981
36,-0.00064,-0.05793
37,-0.00073,0.00640
38,-0.00054,0.02756
39,-0.00103,-0.24109
40,-0.00110,-0.18872
41,-0.00085,-0.15877
42,-0.00124,-0.40479
43,-0.00122,-0.32800
44,-0.00090,-0.27780
45,-0.00122,-0.50533
46,-0.00113,-0.40619
47,-0.00073,-0.32716
48,-0.00098,-0.52177
49,-0.00081,-0.39019
50,-0.00036,-0.28210
51,0.00181,-1.25968
52,0.00216,-1.18513
53,0.00275,-1.11237
54,0.00260,-1.29443
55,0.00277,-1.13108
56,0.00315,-0.97239
57,0.00279,-1.07296
58,0.00274,-0.83319
59,0.00290,-0.60423
60,0.00233,-0.64280
61,0.00209,-0.35190
62,0.00207,-0.08454
63,0.00133,-0.09811
64,0.00094,0.20462
65,0.00081,0.47083
66,0.00000,0.44294
67,-0.00043,0.71787
68,-0.00057,0.94309
69,-0.00137,0.86219
70,-0.00174,1.07394
71,-0.00180,1.22769
72,-0.00247,1.06865
73,-0.00270,1.19709
74,-0.00259,1.26412
75,-0.00307,1.01722
76,-0.00310,1.05915
77,-0.00278,1.04341
78,-0.00304,0.71941
79,-0.00285,0.69152
80,-0.00232,0.61476
81,-0.00239,0.24011
82,-0.00201,0.17344
83,-0.00131,0.07090
84,-0.00124,-0.31597
85,-0.00076,-0.38118
86,0.00002,-0.46880
87,0.00013,-0.82757
88,0.00063,-0.85205
89,0.00139,-0.88717
90,0.00145,-1.18300
91,0.00185,-1.13580
92,0.00249,-1.09237
93,0.00241,-1.30470
94,0.00264,-1.17097
95,0.00310,-1.04003
96,0.00281,-1.16602
97,0.00283,-0.94936
98,0.00307,-0.74101
99,0.00256,-0.79704
100,0.00156,-0.51951
101,0.00035,-0.33332
102,-0.00076,-0.12114
103,-0.00170,0.08145
104,-0.00238,0.25601
105,-0.00277,0.38889
106,-0.00286,0.46991
107,-0.00265,0.49738
108,-0.00221,0.47251
109,-0.00161,0.40373
110,-0.00090,0.30173
111,-0.00018,0.17921
112,0.00048,0.05163
113,0.00103,-0.06990
114,0.00142,-0.17226
115,0.00163,-0.24783
116,0.00165,-0.29267
117,0.00149,-0.30327
118,0.00121,-0.28357
119,0.00083,-0.23844
120,0.00039,-0.17292
121,-0.00004,-0.09715
122,-0.00044,-0.01989
123,-0.00076,0.05313
124,-0.00098,0.11433
125,-0.00109,0.15725
126,-0.00108,0.18066
127,-0.00099,0.18549
128,-0.00080,0.17208
129,-0.00055,0.14203
130,-0.00028,0.10009
131,-0.00002,0.05292
132,0.00020,0.00666
133,0.00038,-0.03415
134,0.00049,-0.06654
135,0.00054,-0.08868
136,0.00052,-0.09973
137,0.00046,-0.09986
138,0.00035,-0.09016
139,0.00021,-0.07256
140,0.00007,-0.04954
141,-0.00007,-0.02390
142,-0.00020,0.00160
143,-0.00029,0.02448
144,-0.00035,0.04272
145,-0.00038,0.05501
146,-0.00036,0.06069
147,-0.00032,0.05985
148,-0.00025,0.05321
149,-0.00017,0.04196
150,-0.00008,0.02769
151,0.00001,0.01207
152,0.00008,-0.00321
153,0.00013,-0.01669
154,0.00017,-0.02721
155,0.00018,-0.03401
156,0.00017,-0.03678
157,0.00014,-0.03563
158,0.00010,-0.03103
159,0.00004,-0.02379
160,-0.00001,-0.01485
161,-0.00006,-0.00526
162,-0.00010,0.00396
163,-0.00013,0.01197
164,-0.00015,0.01806
165,-0.00016,0.02181
166,-0.00015,0.02307
167,-0.00013,0.02192
168,-0.00010,0.01868
169,-0.00007,0.01389
170,-0.00004,0.00814
171,-0.00001,0.00213
172,0.00001,-0.00346
173,0.00003,-0.00811
174,0.00004,-0.01141
175,0.00004,-0.01314
176,0.00004,-0.01332
177,0.00003,-0.01209
178,0.00002,-0.00968
179,-0.00000,-0.00643
180,-0.00002,-0.00272
181,-0.00004,0.00105
182,-0.00005,0.00439
183,-0.00006,0.00698
184,-0.00007,0.00862
185,-0.00007,0.00925
186,-0.00007,0.00886
187,-0.00006,0.00757
188,-0.00006,0.00554
189,-0.00005,0.00304
190,-0.00004,0.00045
191,-0.00003,-0.00192
192,-0.00002,-0.00389
193,-0.00001,-0.00527
194,-0.00001,-0.00584
195,-0.00000,-0.00557
196,-0.00000,-0.00457
197,-0.00000,-0.00303
198,-0.00000,-0.00106
199,0.00000,0.00111
