0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-7270202524.20100,43897070066.12527,-231541392279.11475,1101182171938.17700,-4775096654188.12500,19045126562128.24609,-70365798831034.09375,242267275969476.81250,-781199871866130.00000,2369336324970502.50000,-6784179464106933.00000,18398214217323000.00000,-47390568479977368.00000,116233852639226112.00000,-272058817549722368.00000,608896546657546496.00000,-1305407815956996096.00000,2685124708022625280.00000,-5306688638248443904.00000,
0.00000,-7270202524.20100,43897070066.12527,-231541392279.11475,1101182171938.17700,-4775096654188.12500,19045126562128.24609,-70365798831034.09375,242267275969476.81250,-781199871866130.00000,2369336324970502.50000,-6784179464106933.00000,18398214217323000.00000,-47390568479977368.00000,116233852639226112.00000,-272058817549722368.00000,608896546657546496.00000,-1305407815956996096.00000,2685124708022625280.00000,-5306688638248443904.00000,10089945561729945600.00000,-18478720028113412096.00000,32631487896094670848.00000,-55616676212318715904.00000,91571191143299710976.00000,-145762466080585891840.00000,224481598617842450432.00000,-334695310427114307584.00000,483404520332147752960.00000,-676701271865792659456.00000,918581741986016657408.00000,-1209651406802255872000.00000,1545931810529165180928.00000,-1918024736625011458048.00000,2310887851782684016640.00000,-2704413086258126389248.00000,3074876484099402366976.00000,-3397164701968165240832.00000,3647512657620956610560.00000,-3806350606912227639296.00000,3860795190186929553408.00000,-3806350606912227639296.00000,3647512657620956610560.00000,-3397164701968165240832.00000,3074876484099402366976.00000,-2704413086258126389248.00000,2310887851782684016640.00000,-1918024736625011458048.00000,1545931810529165180928.00000,-1209651406802255872000.00000,918581741986016657408.00000,-676701271865792659456.00000,483404520332147752960.00000,-334695310427114307584.00000,224481598617842450432.00000,-145762466080585891840.00000,91571191143299710976.00000,-55616676212318715904.00000,32631487896094670848.00000,-18478720028113412096.00000,10089945561729945600.00000,-5306688638248443904.00000,2685124708022625280.00000,-1305407815956996096.00000,608896546657546496.00000,-272058817549722368.00000,116233852639226112.00000,-47390568479977368.00000,18398214217323000.00000,-6784179464106933.00000,2369336324970502.50000,-781199871866130.00000,242267275969476.81250,-70365798831034.09375,19045126562128.24609,-4775096654188.12500,1101182171938.17700,-231541392279.11475,43897070066.12527,-7270202524.20100,0.00000,0.00000,39511846135.38188,-220217756503.76395,1082320121980.56738,-4847133696071.83594,19961782353558.48438,-76133138356499.93750,270501256861632.46875,-899814446153239.00000,2814366840965373.50000,-8307271802093382.00000,23216020553645212.00000,-61602924449114376.00000,155592921380430272.00000,-374907305269491328.00000,863517836444738560.00000,-1904631958831912192.00000,4029442007591937024.00000,-8188547012512347136.00000,16005568138962096128.00000,
0.00000,39511846135.38188,-220217756503.76395,1082320121980.56738,-4847133696071.83594,19961782353558.48438,-76133138356499.93750,270501256861632.46875,-899814446153239.00000,2814366840965373.50000,-8307271802093382.00000,23216020553645212.00000,-61602924449114376.00000,155592921380430272.00000,-374907305269491328.00000,863517836444738560.00000,-1904631958831912192.00000,4029442007591937024.00000,-8188547012512347136.00000,16005568138962096128.00000,-30127198866905890816.00000,54669292902056476672.00000,-95731786773189328896.00000,161915816940195872768.00000,-264728159137348911104.00000,418710732457698852864.00000,-641101907150693728256.00000,950840908821291991040.00000,-1366784561262175977472.00000,1905126380724252573696.00000,-2576185327032346869760.00000,3380938593918295998464.00000,-4307863332868538761216.00000,5330768363456890404864.00000,-6408284483953549639680.00000,7485508617594845790208.00000,-8497968241549833666560.00000,9377638952862953242624.00000,-10060299218161651154944.00000,10493151019472162652160.00000,-10641471855556657414144.00000,10493151019472162652160.00000,-10060299218161651154944.00000,9377638952862953242624.00000,-8497968241549833666560.00000,7485508617594845790208.00000,-6408284483953549639680.00000,5330768363456890404864.00000,-4307863332868538761216.00000,3380938593918295998464.00000,-2576185327032346869760.00000,1905126380724252573696.00000,-1366784561262175977472.00000,950840908821291991040.00000,-641101907150693728256.00000,418710732457698852864.00000,-264728159137348911104.00000,161915816940195872768.00000,-95731786773189328896.00000,54669292902056476672.00000,-30127198866905890816.00000,16005568138962096128.00000,-8188547012512347136.00000,4029442007591937024.00000,-1904631958831912192.00000,863517836444738560.00000,-374907305269491328.00000,155592921380430272.00000,-61602924449114376.00000,23216020553645212.00000,-8307271802093382.00000,2814366840965373.50000,-899814446153239.00000,270501256861632.46875,-76133138356499.93750,19961782353558.48438,-4847133696071.83594,1082320121980.56738,-220217756503.76395,39511846135.38188,0.00000,0.00000,-188230226391.32092,976289786434.53613,-4492221312066.74219,18993680036813.42969,-74369251102202.29688,271250938383401.62500,-926191304848845.37500,2973247127675751.00000,-9006653191020352.00000,25828358989099264.00000,-70317326586561264.00000,182201020212867232.00000,-450333132051337408.00000,1063852711354645376.00000,-2406442797322373632.00000,5220611758241017856.00000,-10878207534649298944.00000,21800296358621290496.00000,-42069074939829321728.00000,
0.00000,-188230226391.32092,976289786434.53613,-4492221312066.74219,18993680036813.42969,-74369251102202.29688,271250938383401.62500,-926191304848845.37500,2973247127675751.00000,-9006653191020352.00000,25828358989099264.00000,-70317326586561264.00000,182201020212867232.00000,-450333132051337408.00000,1063852711354645376.00000,-2406442797322373632.00000,5220611758241017856.00000,-10878207534649298944.00000,21800296358621290496.00000,-42069074939829321728.00000,78259737736809562112.00000,-140483639930760921088.00000,243570071895266623488.00000,-408222629208771657728.00000,661877603151766618112.00000,-1038889017705768026112.00000,1579603416934818250752.00000,-2327909700492088049664.00000,3326993130321304616960.00000,-4613305831739545354240.00000,6209170674787956031488.00000,-8114898254751827230720.00000,10301712759639035084800.00000,-12707023958670040891392.00000,15233532141348885364736.00000,-17753243954720693813248.00000,20116727573025484963840.00000,-22166961996677548867584.00000,23756137837398016917504.00000,-24762985412512442220544.00000,25107855566188654362624.00000,-24762985412512442220544.00000,23756137837398016917504.00000,-22166961996677548867584.00000,20116727573025484963840.00000,-17753243954720693813248.00000,15233532141348885364736.00000,-12707023958670040891392.00000,10301712759639035084800.00000,-8114898254751827230720.00000,6209170674787956031488.00000,-4613305831739545354240.00000,3326993130321304616960.00000,-2327909700492088049664.00000,1579603416934818250752.00000,-1038889017705768026112.00000,661877603151766618112.00000,-408222629208771657728.00000,243570071895266623488.00000,-140483639930760921088.00000,78259737736809562112.00000,-42069074939829321728.00000,21800296358621290496.00000,-10878207534649298944.00000,5220611758241017856.00000,-2406442797322373632.00000,1063852711354645376.00000,-450333132051337408.00000,182201020212867232.00000,-70317326586561264.00000,25828358989099264.00000,-9006653191020352.00000,2973247127675751.00000,-926191304848845.37500,271250938383401.62500,-74369251102202.29688,18993680036813.42969,-4492221312066.74219,976289786434.53613,-188230226391.32092,0.00000,0.00000,815154063737.30127,-3975714203779.97559,17267162941964.91211,-69371435585476.53906,259580290827559.18750,-909200610890021.37500,2993578630412607.50000,-9299595344910162.00000,27345030733649732.00000,-76324851169428064.00000,202730672979723712.00000,-513586358277312512.00000,1243430273362101248.00000,-2882235044168824832.00000,6406891425803157504.00000,-13677876132715393024.00000,28081980726186397696.00000,-55514533699155697664.00000,105789097218943942656.00000,
0.00000,815154063737.30127,-3975714203779.97559,17267162941964.91211,-69371435585476.53906,259580290827559.18750,-909200610890021.37500,2993578630412607.50000,-9299595344910162.00000,27345030733649732.00000,-76324851169428064.00000,202730672979723712.00000,-513586358277312512.00000,1243430273362101248.00000,-2882235044168824832.00000,6406891425803157504.00000,-13677876132715393024.00000,28081980726186397696.00000,-55514533699155697664.00000,105789097218943942656.00000,-194524242310981353472.00000,345470170839448748032.00000,-593092328438382067712.00000,985027748119501078528.00000,-1583797543814413942784.00000,2466947845107713310720.00000,-3724678794075044839424.00000,5454096253612984369152.00000,-7749559793460799602688.00000,10689233578782787371008.00000,-14318826842412483084288.00000,18634495965824429326336.00000,-23567744045938135531520.00000,28975626867334180765696.00000,-34639415698773778628608.00000,40273947905779377897472.00000,-45548266153439276302336.00000,50116061684910350401536.00000,-53652323824136439726080.00000,55890960222273493008384.00000,-56657437768062517379072.00000,55890960222273493008384.00000,-53652323824136439726080.00000,50116061684910350401536.00000,-45548266153439276302336.00000,40273947905779377897472.00000,-34639415698773778628608.00000,28975626867334180765696.00000,-23567744045938135531520.00000,18634495965824429326336.00000,-14318826842412483084288.00000,10689233578782787371008.00000,-7749559793460799602688.00000,5454096253612984369152.00000,-3724678794075044839424.00000,2466947845107713310720.00000,-1583797543814413942784.00000,985027748119501078528.00000,-593092328438382067712.00000,345470170839448748032.00000,-194524242310981353472.00000,105789097218943942656.00000,-55514533699155697664.00000,28081980726186397696.00000,-13677876132715393024.00000,6406891425803157504.00000,-2882235044168824832.00000,1243430273362101248.00000,-513586358277312512.00000,202730672979723712.00000,-76324851169428064.00000,27345030733649732.00000,-9299595344910162.00000,2993578630412607.50000,-909200610890021.37500,259580290827559.18750,-69371435585476.53906,17267162941964.91211,-3975714203779.97559,815154063737.30127,0.00000,0.00000,-3245979837067.19238,15013428867482.18359,-61975228754060.54688,237931268989320.31250,-854871647322669.25000,2886877967595079.50000,-9196692552509786.00000,27727349223398824.00000,-79339825519995696.00000,216010477573883392.00000,-560836580790476096.00000,1391402133071212800.00000,-3304562530567479296.00000,7525492089848752128.00000,-16457499201693927424.00000,34609128721830748160.00000,-70073408955869954048.00000,136754923266432745472.00000,-257519104283188854784.00000,
0.00000,-3245979837067.19238,15013428867482.18359,-61975228754060.54688,237931268989320.31250,-854871647322669.25000,2886877967595079.50000,-9196692552509786.00000,27727349223398824.00000,-79339825519995696.00000,216010477573883392.00000,-560836580790476096.00000,1391402133071212800.00000,-3304562530567479296.00000,7525492089848752128.00000,-16457499201693927424.00000,34609128721830748160.00000,-70073408955869954048.00000,136754923266432745472.00000,-257519104283188854784.00000,468343578465168916480.00000,-823352741626543734784.00000,1400296213541724094464.00000,-2305601395921828708352.00000,3677648517720009342976.00000,-5686497451627341938688.00000,8528102135663009202176.00000,-12411262569966003552256.00000,17536334056506018234368.00000,-24066085600660765540352.00000,32090958678696243757056.00000,-41593015773107880722432.00000,52414609713705361866752.00000,-64238698673230760116224.00000,76587297459264525697024.00000,-88842550954853633359872.00000,100291468475727354003456.00000,-110191013324192244301824.00000,117845885235021911949312.00000,-122687994746295122132992.00000,124345212421999198994432.00000,-122687994746295122132992.00000,117845885235021911949312.00000,-110191013324192244301824.00000,100291468475727354003456.00000,-88842550954853633359872.00000,76587297459264525697024.00000,-64238698673230760116224.00000,52414609713705361866752.00000,-41593015773107880722432.00000,32090958678696243757056.00000,-24066085600660765540352.00000,17536334056506018234368.00000,-12411262569966003552256.00000,8528102135663009202176.00000,-5686497451627341938688.00000,3677648517720009342976.00000,-2305601395921828708352.00000,1400296213541724094464.00000,-823352741626543734784.00000,468343578465168916480.00000,-257519104283188854784.00000,136754923266432745472.00000,-70073408955869954048.00000,34609128721830748160.00000,-16457499201693927424.00000,7525492089848752128.00000,-3304562530567479296.00000,1391402133071212800.00000,-560836580790476096.00000,216010477573883392.00000,-79339825519995696.00000,27727349223398824.00000,-9196692552509786.00000,2886877967595079.50000,-854871647322669.25000,237931268989320.31250,-61975228754060.54688,15013428867482.18359,-3245979837067.19238,0.00000,0.00000,11989576330095.84375,-52949336711016.32812,208940391071561.25000,-770194472098485.00000,2667838130239164.50000,-8716129599839842.00000,26945740596444284.00000,-79048081767849360.00000,220608771876283136.00000,-587034637572314624.00000,1492429937446475264.00000,-3631677003111270400.00000,8472710228896650240.00000,-18979835174504751104.00000,40880145151545540608.00000,-84766770101160378368.00000,169406148350592319488.00000,-326646958833667407872.00000,608263932431067381760.00000,
0.00000,11989576330095.84375,-52949336711016.32812,208940391071561.25000,-770194472098485.00000,2667838130239164.50000,-8716129599839842.00000,26945740596444284.00000,-79048081767849360.00000,220608771876283136.00000,-587034637572314624.00000,1492429937446475264.00000,-3631677003111270400.00000,8472710228896650240.00000,-18979835174504751104.00000,40880145151545540608.00000,-84766770101160378368.00000,169406148350592319488.00000,-326646958833667407872.00000,608263932431067381760.00000,-1094847243766352707584.00000,1906408539114215833600.00000,-3213689466678134439936.00000,5248263798315221516288.00000,-8308551843133817618432.00000,12758058495895528275968.00000,-19011838162625061978112.00000,27507742112433884364800.00000,-38660695526275874291712.00000,52801146450264069242880.00000,-70102658485424605888512.00000,90507732295989568995328.00000,-113664365970247624163328.00000,138887499682356542832640.00000,-165158401209460391411712.00000,191170794608738441363456.00000,-215425421527909297815552.00000,236365884700983281319936.00000,-252539848553281435467776.00000,262763020456184376197120.00000,-266260596191867028111360.00000,262763020456184376197120.00000,-252539848553281435467776.00000,236365884700983281319936.00000,-215425421527909297815552.00000,191170794608738441363456.00000,-165158401209460391411712.00000,138887499682356542832640.00000,-113664365970247624163328.00000,90507732295989568995328.00000,-70102658485424605888512.00000,52801146450264069242880.00000,-38660695526275874291712.00000,27507742112433884364800.00000,-19011838162625061978112.00000,12758058495895528275968.00000,-8308551843133817618432.00000,5248263798315221516288.00000,-3213689466678134439936.00000,1906408539114215833600.00000,-1094847243766352707584.00000,608263932431067381760.00000,-326646958833667407872.00000,169406148350592319488.00000,-84766770101160378368.00000,40880145151545540608.00000,-18979835174504751104.00000,8472710228896650240.00000,-3631677003111270400.00000,1492429937446475264.00000,-587034637572314624.00000,220608771876283136.00000,-79048081767849360.00000,26945740596444284.00000,-8716129599839842.00000,2667838130239164.50000,-770194472098485.00000,208940391071561.25000,-52949336711016.32812,11989576330095.84375,0.00000,0.00000,-41371546661598.33594,175432556221887.46875,-664940309358908.87500,2362987214825020.00000,-7918281897070688.00000,25103087077377840.00000,-75506304922985968.00000,216020518866509184.00000,-589173406844415744.00000,1535004542732963840.00000,-3827290390265860096.00000,9147679084480679936.00000,-20990630572130451456.00000,46305731553485045760.00000,-98330232516444553216.00000,201226378034647465984.00000,-397273416259997270016.00000,757399117865215328256.00000,-1395664008784231530496.00000,
0.00000,-41371546661598.33594,175432556221887.46875,-664940309358908.87500,2362987214825020.00000,-7918281897070688.00000,25103087077377840.00000,-75506304922985968.00000,216020518866509184.00000,-589173406844415744.00000,1535004542732963840.00000,-3827290390265860096.00000,9147679084480679936.00000,-20990630572130451456.00000,46305731553485045760.00000,-98330232516444553216.00000,201226378034647465984.00000,-397273416259997270016.00000,757399117865215328256.00000,-1395664008784231530496.00000,2487808743614317592576.00000,-4293031616765985030144.00000,7176738508264245821440.00000,-11630195728374397140992.00000,18281104392175738683392.00000,-27887604435658662215680.00000,41307775354043038171136.00000,-59438028156407455416320.00000,83117389995955349094400.00000,-113000634992768566951936.00000,149410914633709338492928.00000,-192190649629600070500352.00000,240576022737573189255168.00000,-293123309076893508042752.00000,347712718749458543673344.00000,-401646628215586455289856.00000,451844737802968009539584.00000,-495121105749790710300672.00000,528510722264013735985152.00000,-549600322796513610694656.00000,556812957039698068373504.00000,-549600322796513610694656.00000,528510722264013735985152.00000,-495121105749790710300672.00000,451844737802968009539584.00000,-401646628215586455289856.00000,347712718749458543673344.00000,-293123309076893508042752.00000,240576022737573189255168.00000,-192190649629600070500352.00000,149410914633709338492928.00000,-113000634992768566951936.00000,83117389995955349094400.00000,-59438028156407455416320.00000,41307775354043038171136.00000,-27887604435658662215680.00000,18281104392175738683392.00000,-11630195728374397140992.00000,7176738508264245821440.00000,-4293031616765985030144.00000,2487808743614317592576.00000,-1395664008784231530496.00000,757399117865215328256.00000,-397273416259997270016.00000,201226378034647465984.00000,-98330232516444553216.00000,46305731553485045760.00000,-20990630572130451456.00000,9147679084480679936.00000,-3827290390265860096.00000,1535004542732963840.00000,-589173406844415744.00000,216020518866509184.00000,-75506304922985968.00000,25103087077377840.00000,-7918281897070688.00000,2362987214825020.00000,-664940309358908.87500,175432556221887.46875,-41371546661598.33594,0.00000,0.00000,134152102856451.84375,-548752420615561.00000,2005990887857531.00000,-6896252702524554.00000,22422853814962384.00000,-69158886747770096.00000,202853543785298304.00000,-567121595234827264.00000,1514302032017635840.00000,-3868930270584111104.00000,9474081587455717376.00000,-22269591242005577728.00000,50317630475039481856.00000,-109424342124421545984.00000,229298393413294391296.00000,-463498033426474663936.00000,904657266506039164928.00000,-1706496504197362221056.00000,3113702070910657232896.00000,
0.00000,134152102856451.84375,-548752420615561.00000,2005990887857531.00000,-6896252702524554.00000,22422853814962384.00000,-69158886747770096.00000,202853543785298304.00000,-567121595234827264.00000,1514302032017635840.00000,-3868930270584111104.00000,9474081587455717376.00000,-22269591242005577728.00000,50317630475039481856.00000,-109424342124421545984.00000,229298393413294391296.00000,-463498033426474663936.00000,904657266506039164928.00000,-1706496504197362221056.00000,3113702070910657232896.00000,-5499663522473689743360.00000,9410091472439918723072.00000,-15607653899085027475456.00000,25109192053860310450176.00000,-39203412280250875248640.00000,59434205428604142092288.00000,-87534224008681577512960.00000,125296368586614366011392.00000,-174378308701152786513920.00000,236047101591055058862080.00000,-310886095594590046257152.00000,398501929459897518260224.00000,-497281782716860043624448.00000,604255992157449553444864.00000,-715115418325901465616384.00000,824415194457544803221504.00000,-925968230094629729468416.00000,1013397610297646364229632.00000,-1080783699719718543818752.00000,1123317025388245748285440.00000,-1137858424086432013352960.00000,1123317025388245748285440.00000,-1080783699719718543818752.00000,1013397610297646364229632.00000,-925968230094629729468416.00000,824415194457544803221504.00000,-715115418325901465616384.00000,604255992157449553444864.00000,-497281782716860043624448.00000,398501929459897518260224.00000,-310886095594590046257152.00000,236047101591055058862080.00000,-174378308701152786513920.00000,125296368586614366011392.00000,-87534224008681577512960.00000,59434205428604142092288.00000,-39203412280250875248640.00000,25109192053860310450176.00000,-15607653899085027475456.00000,9410091472439918723072.00000,-5499663522473689743360.00000,3113702070910657232896.00000,-1706496504197362221056.00000,904657266506039164928.00000,-463498033426474663936.00000,229298393413294391296.00000,-109424342124421545984.00000,50317630475039481856.00000,-22269591242005577728.00000,9474081587455717376.00000,-3868930270584111104.00000,1514302032017635840.00000,-567121595234827264.00000,202853543785298304.00000,-69158886747770096.00000,22422853814962384.00000,-6896252702524554.00000,2005990887857531.00000,-548752420615561.00000,134152102856451.84375,0.00000,0.00000,-410809399285883.12500,1627376018430068.50000,-5757533957022046.00000,19205595452920148.00000,-60749800540114336.00000,182706548345943488.00000,-523649877132151232.00000,1433146551524598784.00000,-3752357762701860352.00000,9414784320936114176.00000,-22671144011869954048.00000,52468805286971703296.00000,-116855967777729953792.00000,250746410592520536064.00000,-518948339722022027264.00000,1036940406475363975168.00000,-2002281018754961506304.00000,3739457855502217641984.00000,-6760013171603814744064.00000,
0.00000,-410809399285883.12500,1627376018430068.50000,-5757533957022046.00000,19205595452920148.00000,-60749800540114336.00000,182706548345943488.00000,-523649877132151232.00000,1433146551524598784.00000,-3752357762701860352.00000,9414784320936114176.00000,-22671144011869954048.00000,52468805286971703296.00000,-116855967777729953792.00000,250746410592520536064.00000,-518948339722022027264.00000,1036940406475363975168.00000,-2002281018754961506304.00000,3739457855502217641984.00000,-6760013171603814744064.00000,11837472036414524751872.00000,-20092614797904347922432.00000,33078941598459455602688.00000,-52851287085884322611200.00000,81993690201436490563584.00000,-123577782748036257021952.00000,181022611254548929445888.00000,-257833382401939091750912.00000,357211694061544353562624.00000,-481553190886016773259264.00000,631877619641659089223680.00000,-807265703933970200133632.00000,1004399903542317592608768.00000,-1217314306760371672711168.00000,1437446609122008133271552.00000,-1654050162904060468920320.00000,1854969601301721548587008.00000,-2027718326226694076104704.00000,2160733222491935026970624.00000,-2244635744642057740746752.00000,2273311169373651750354944.00000,-2244635744642057740746752.00000,2160733222491935026970624.00000,-2027718326226694076104704.00000,1854969601301721548587008.00000,-1654050162904060468920320.00000,1437446609122008133271552.00000,-1217314306760371672711168.00000,1004399903542317592608768.00000,-807265703933970200133632.00000,631877619641659089223680.00000,-481553190886016773259264.00000,357211694061544353562624.00000,-257833382401939091750912.00000,181022611254548929445888.00000,-123577782748036257021952.00000,81993690201436490563584.00000,-52851287085884322611200.00000,33078941598459455602688.00000,-20092614797904347922432.00000,11837472036414524751872.00000,-6760013171603814744064.00000,3739457855502217641984.00000,-2002281018754961506304.00000,1036940406475363975168.00000,-518948339722022027264.00000,250746410592520536064.00000,-116855967777729953792.00000,52468805286971703296.00000,-22671144011869954048.00000,9414784320936114176.00000,-3752357762701860352.00000,1433146551524598784.00000,-523649877132151232.00000,182706548345943488.00000,-60749800540114336.00000,19205595452920148.00000,-5757533957022046.00000,1627376018430068.50000,-410809399285883.12500,0.00000,0.00000,1193049660869768.50000,-4592169651084200.00000,15771518944330480.00000,-51180791991057920.00000,157854490626270432.00000,-463867984812255488.00000,1301398348867650048.00000,-3492268183496275456.00000,8978775512358569984.00000,-22151653076218626048.00000,52515302217787695104.00000,-119789156726950019072.00000,263219149797946949632.00000,-557778649668425613312.00000,1141012291657099902976.00000,-2255325482225546297344.00000,4311166217012291567616.00000,-7976188028320873447424.00000,14293349466300001288192.00000,
