pos,Magnetic_Field,Electric_Field
0,-0.00106,-0.39890
1,-0.00095,-0.35677
2,-0.00083,-0.31434
3,-0.00073,-0.27328
4,-0.00062,-0.23492
5,-0.00053,-0.20022
6,-0.00045,-0.16975
7,-0.00038,-0.14371
8,-0.00032,-0.12203
9,-0.00028,-0.10441
10,-0.00024,-0.09042
11,-0.00021,-0.07954
12,-0.00019,-0.07124
13,-0.00017,-0.06501
14,-0.00016,-0.06038
15,-0.00015,-0.05696
16,-0.00014,-0.05445
17,-0.00014,-0.05257
18,-0.00014,-0.05115
19,-0.00013,-0.05003
20,-0.00013,-0.04912
21,-0.00013,-0.04835
22,-0.00013,-0.04766
23,-0.00012,-0.04704
24,-0.00012,-0.04645
25,-0.00012,-0.04588
26,-0.00012,-0.04534
27,-0.00012,-0.04481
28,-0.00012,-0.04428
29,-0.00012,-0.04377
30,-0.00011,-0.04327
31,-0.00011,-0.04277
32,-0.00011,-0.04228
33,-0.00011,-0.04179
34,-0.00011,-0.04132
35,-0.00011,-0.04084
36,-0.00011,-0.04038
37,-0.00011,-0.03992
38,-0.00010,-0.03947
39,-0.00010,-0.03903
40,-0.00010,-0.03859
41,-0.00010,-0.03815
42,-0.00010,-0.03773
43,-0.00010,-0.03730
44,-0.00010,-0.03689
45,-0.00010,-0.03648
46,-0.00010,-0.03607
47,-0.00009,-0.03567
48,-0.00009,-0.03528
49,-0.00009,-0.03489
50,-0.00009,-0.03451
51,-0.00009,-0.03413
52,-0.00009,-0.03376
53,-0.00009,-0.03339
54,-0.00009,-0.03303
55,-0.00009,-0.03267
56,-0.00009,-0.03231
57,-0.00008,-0.03196
58,-0.00008,-0.03162
59,-0.00008,-0.03128
60,-0.00008,-0.03095
61,-0.00008,-0.03062
62,-0.00008,-0.03029
63,-0.00008,-0.02997
64,-0.00008,-0.02965
65,-0.00008,-0.02934
66,-0.00008,-0.02903
67,-0.00008,-0.02872
68,-0.00008,-0.02842
69,-0.00007,-0.02812
70,-0.00007,-0.02783
71,-0.00007,-0.02754
72,-0.00007,-0.02725
73,-0.00007,-0.02697
74,-0.00007,-0.02669
75,-0.00007,-0.02642
76,-0.00007,-0.02615
77,-0.00007,-0.02588
78,-0.00007,-0.02561
79,-0.00007,-0.02535
80,-0.00007,-0.02510
81,-0.00007,-0.02484
82,-0.00007,-0.02459
83,-0.00006,-0.02434
84,-0.00006,-0.02410
85,-0.00006,-0.02386
86,-0.00006,-0.02362
87,-0.00006,-0.02338
88,-0.00006,-0.02315
89,-0.00006,-0.02292
90,-0.00006,-0.02269
91,-0.00006,-0.02247
92,-0.00006,-0.02225
93,-0.00006,-0.02203
94,-0.00006,-0.02182
95,-0.00006,-0.02160
96,-0.00006,-0.02139
97,-0.00006,-0.02119
98,-0.00006,-0.02098
99,-0.00006,-0.02078
100,-0.00006,-0.02058
101,-0.00007,-0.02037
102,-0.00007,-0.02014
103,-0.00008,-0.01990
104,-0.00008,-0.01965
105,-0.00009,-0.01939
106,-0.00009,-0.01911
107,-0.00009,-0.01882
108,-0.00010,-0.01851
109,-0.00010,-0.01820
110,-0.00011,-0.01788
111,-0.00011,-0.01754
112,-0.00012,-0.01719
113,-0.00012,-0.01683
114,-0.00013,-0.01646
115,-0.00013,-0.01608
116,-0.00013,-0.01568
117,-0.00014,-0.01530
118,-0.00014,-0.01488
119,-0.00015,-0.01443
120,-0.00015,-0.01406
121,-0.00015,-0.01362
122,-0.00016,-0.01302
123,-0.00016,-0.01274
124,-0.00016,-0.01254
125,-0.00017,-0.01139
126,-0.00017,-0.01033
127,-0.00014,-0.01208
128,-0.00016,-0.01471
129,-0.00031,-0.00811
130,-0.00063,0.01857
131,-0.00103,0.06511
132,-0.00135,0.11709
133,-0.00148,0.15493
134,-0.00138,0.16627
135,-0.00113,0.15146
136,-0.00082,0.12032
137,-0.00053,0.08487
138,-0.00032,0.05385
139,-0.00017,0.03105
140,-0.00008,0.01640
141,-0.00004,0.00799
142,-0.00002,0.00360
143,-0.00001,0.00151
144,-0.00000,0.00059
145,-0.00000,0.00022
146,-0.00000,0.00007
147,-0.00000,0.00002
148,-0.00000,0.00001
149,-0.00000,0.00000
150,-0.00000,0.00000
151,-0.00000,0.00000
152,-0.00000,0.00000
153,-0.00000,0.00000
154,-0.00000,0.00000
155,-0.00000,0.00000
156,-0.00000,0.00000
157,-0.00000,0.00000
158,-0.00000,0.00000
159,-0.00000,0.00000
160,-0.00000,0.00000
161,-0.00000,0.00000
162,-0.00000,0.00000
163,-0.00000,0.00000
164,-0.00000,0.00000
165,-0.00000,0.00000
166,-0.00000,0.00000
167,-0.00000,0.00000
168,-0.00000,0.00000
169,-0.00000,0.00000
170,-0.00000,0.00000
171,-0.00000,0.00000
172,-0.00000,0.00000
173,-0.00000,0.00000
174,-0.00000,0.00000
175,-0.00000,0.00000
176,-0.00000,0.00000
177,-0.00000,0.00000
178,-0.00000,0.00000
179,-0.00000,0.00000
180,-0.00000,0.00000
181,-0.00000,0.00000
182,-0.00000,0.00000
183,-0.00000,0.00000
184,-0.00000,0.00000
185,-0.00000,0.00000
186,-0.00000,0.00000
187,-0.00000,0.00000
188,-0.00000,0.00000
189,-0.00000,0.00000
190,-0.00000,0.00000
191,-0.00000,0.00000
192,-0.00000,0.00000
193,-0.00000,0.00000
194,-0.00000,0.00000
195,-0.00000,0.00000
196,-0.00000,0.00000
197,-0.00000,0.00000
198,-0.00000,0.00000
