pos,Magnetic_Field,Electric_Field
0,-0.00012,-0.04704
1,-0.00012,-0.04645
2,-0.00012,-0.04588
3,-0.00012,-0.04534
4,-0.00012,-0.04481
5,-0.00012,-0.04428
6,-0.00012,-0.04377
7,-0.00011,-0.04327
8,-0.00011,-0.04277
9,-0.00011,-0.04228
10,-0.00011,-0.04179
11,-0.00011,-0.04132
12,-0.00011,-0.04084
13,-0.00011,-0.04038
14,-0.00011,-0.03992
15,-0.00010,-0.03947
16,-0.00010,-0.03903
17,-0.00010,-0.03859
18,-0.00010,-0.03815
19,-0.00010,-0.03773
20,-0.00010,-0.03730
21,-0.00010,-0.03689
22,-0.00010,-0.03648
23,-0.00010,-0.03607
24,-0.00009,-0.03567
25,-0.00009,-0.03528
26,-0.00009,-0.03489
27,-0.00009,-0.03451
28,-0.00009,-0.03413
29,-0.00009,-0.03376
30,-0.00009,-0.03339
31,-0.00009,-0.03303
32,-0.00009,-0.03267
33,-0.00009,-0.03231
34,-0.00008,-0.03196
35,-0.00008,-0.03162
36,-0.00008,-0.03128
37,-0.00008,-0.03095
38,-0.00008,-0.03062
39,-0.00008,-0.03029
40,-0.00008,-0.02997
41,-0.00008,-0.02965
42,-0.00008,-0.02934
43,-0.00008,-0.02903
44,-0.00008,-0.02872
45,-0.00008,-0.02842
46,-0.00007,-0.02812
47,-0.00007,-0.02783
48,-0.00007,-0.02754
49,-0.00007,-0.02725
50,-0.00007,-0.02697
51,-0.00007,-0.02669
52,-0.00007,-0.02642
53,-0.00007,-0.02615
54,-0.00007,-0.02588
55,-0.00007,-0.02561
56,-0.00007,-0.02535
57,-0.00007,-0.02510
58,-0.00007,-0.02484
59,-0.00007,-0.02459
60,-0.00006,-0.02434
61,-0.00006,-0.02410
62,-0.00006,-0.02386
63,-0.00006,-0.02362
64,-0.00006,-0.02338
65,-0.00006,-0.02315
66,-0.00006,-0.02292
67,-0.00006,-0.02269
68,-0.00006,-0.02247
69,-0.00006,-0.02225
70,-0.00006,-0.02203
71,-0.00006,-0.02182
72,-0.00006,-0.02160
73,-0.00006,-0.02139
74,-0.00006,-0.02119
75,-0.00006,-0.02098
76,-0.00006,-0.02078
77,-0.00005,-0.02058
78,-0.00005,-0.02038
79,-0.00005,-0.02019
80,-0.00005,-0.02000
81,-0.00005,-0.01981
82,-0.00005,-0.01962
83,-0.00005,-0.01943
84,-0.00005,-0.01925
85,-0.00005,-0.01907
86,-0.00005,-0.01889
87,-0.00005,-0.01871
88,-0.00005,-0.01854
89,-0.00005,-0.01837
90,-0.00005,-0.01820
91,-0.00005,-0.01803
92,-0.00005,-0.01786
93,-0.00005,-0.01770
94,-0.00005,-0.01754
95,-0.00005,-0.01738
96,-0.00005,-0.01722
97,-0.00005,-0.01707
98,-0.00004,-0.01691
99,-0.00004,-0.01676
100,-0.00005,-0.01661
101,-0.00005,-0.01645
102,-0.00006,-0.01628
103,-0.00006,-0.01609
104,-0.00007,-0.01590
105,-0.00007,-0.01570
106,-0.00007,-0.01548
107,-0.00008,-0.01526
108,-0.00008,-0.01503
109,-0.00009,-0.01479
110,-0.00009,-0.01453
111,-0.00009,-0.01427
112,-0.00010,-0.01400
113,-0.00010,-0.01372
114,-0.00011,-0.01343
115,-0.00011,-0.01314
116,-0.00011,-0.01283
117,-0.00012,-0.01252
118,-0.00012,-0.01220
119,-0.00012,-0.01187
120,-0.00013,-0.01153
121,-0.00013,-0.01120
122,-0.00013,-0.01083
123,-0.00014,-0.01048
124,-0.00014,-0.01015
125,-0.00014,-0.00973
126,-0.00014,-0.00934
127,-0.00015,-0.00909
128,-0.00015,-0.00862
129,-0.00015,-0.00799
130,-0.00015,-0.00790
131,-0.00016,-0.00797
132,-0.00017,-0.00677
133,-0.00017,-0.00503
134,-0.00014,-0.00607
135,-0.00011,-0.01048
136,-0.00017,-0.01149
137,-0.00036,0.00121
138,-0.00066,0.03182
139,-0.00097,0.07308
140,-0.00115,0.11027
141,-0.00117,0.13049
142,-0.00103,0.12935
143,-0.00080,0.11119
144,-0.00056,0.08469
145,-0.00036,0.05802
146,-0.00021,0.03614
147,-0.00011,0.02065
148,-0.00006,0.01089
149,-0.00003,0.00533
150,-0.00001,0.00244
151,-0.00000,0.00104
152,-0.00000,0.00042
153,-0.00000,0.00016
154,-0.00000,0.00006
155,-0.00000,0.00002
156,-0.00000,0.00001
157,-0.00000,0.00000
158,-0.00000,0.00000
159,-0.00000,0.00000
160,-0.00000,0.00000
161,-0.00000,0.00000
162,-0.00000,0.00000
163,-0.00000,0.00000
164,-0.00000,0.00000
165,-0.00000,0.00000
166,-0.00000,0.00000
167,-0.00000,0.00000
168,-0.00000,0.00000
169,-0.00000,0.00000
170,-0.00000,0.00000
171,-0.00000,0.00000
172,-0.00000,0.00000
173,-0.00000,0.00000
174,-0.00000,0.00000
175,-0.00000,0.00000
176,-0.00000,0.00000
177,-0.00000,0.00000
178,-0.00000,0.00000
179,-0.00000,0.00000
180,-0.00000,0.00000
181,-0.00000,0.00000
182,-0.00000,0.00000
183,-0.00000,0.00000
184,-0.00000,0.00000
185,-0.00000,0.00000
186,-0.00000,0.00000
187,-0.00000,0.00000
188,-0.00000,0.00000
189,-0.00000,0.00000
190,-0.00000,0.00000
191,-0.00000,0.00000
192,-0.00000,0.00000
193,-0.00000,0.00000
194,-0.00000,0.00000
195,-0.00000,0.00000
196,-0.00000,0.00000
197,-0.00000,0.00000
198,-0.00000,0.00000
