pos,Magnetic_Field,Electric_Field
0,-0.00011,-0.04179
1,-0.00011,-0.04132
2,-0.00011,-0.04084
3,-0.00011,-0.04038
4,-0.00011,-0.03992
5,-0.00010,-0.03947
6,-0.00010,-0.03903
7,-0.00010,-0.03859
8,-0.00010,-0.03815
9,-0.00010,-0.03773
10,-0.00010,-0.03730
11,-0.00010,-0.03689
12,-0.00010,-0.03648
13,-0.00010,-0.03607
14,-0.00009,-0.03567
15,-0.00009,-0.03528
16,-0.00009,-0.03489
17,-0.00009,-0.03451
18,-0.00009,-0.03413
19,-0.00009,-0.03376
20,-0.00009,-0.03339
21,-0.00009,-0.03303
22,-0.00009,-0.03267
23,-0.00009,-0.03231
24,-0.00008,-0.03196
25,-0.00008,-0.03162
26,-0.00008,-0.03128
27,-0.00008,-0.03095
28,-0.00008,-0.03062
29,-0.00008,-0.03029
30,-0.00008,-0.02997
31,-0.00008,-0.02965
32,-0.00008,-0.02934
33,-0.00008,-0.02903
34,-0.00008,-0.02872
35,-0.00008,-0.02842
36,-0.00007,-0.02812
37,-0.00007,-0.02783
38,-0.00007,-0.02754
39,-0.00007,-0.02725
40,-0.00007,-0.02697
41,-0.00007,-0.02669
42,-0.00007,-0.02642
43,-0.00007,-0.02615
44,-0.00007,-0.02588
45,-0.00007,-0.02561
46,-0.00007,-0.02535
47,-0.00007,-0.02510
48,-0.00007,-0.02484
49,-0.00007,-0.02459
50,-0.00006,-0.02434
51,-0.00006,-0.02410
52,-0.00006,-0.02386
53,-0.00006,-0.02362
54,-0.00006,-0.02338
55,-0.00006,-0.02315
56,-0.00006,-0.02292
57,-0.00006,-0.02269
58,-0.00006,-0.02247
59,-0.00006,-0.02225
60,-0.00006,-0.02203
61,-0.00006,-0.02182
62,-0.00006,-0.02160
63,-0.00006,-0.02139
64,-0.00006,-0.02119
65,-0.00006,-0.02098
66,-0.00006,-0.02078
67,-0.00005,-0.02058
68,-0.00005,-0.02038
69,-0.00005,-0.02019
70,-0.00005,-0.02000
71,-0.00005,-0.01981
72,-0.00005,-0.01962
73,-0.00005,-0.01943
74,-0.00005,-0.01925
75,-0.00005,-0.01907
76,-0.00005,-0.01889
77,-0.00005,-0.01871
78,-0.00005,-0.01854
79,-0.00005,-0.01837
80,-0.00005,-0.01820
81,-0.00005,-0.01803
82,-0.00005,-0.01786
83,-0.00005,-0.01770
84,-0.00005,-0.01754
85,-0.00005,-0.01738
86,-0.00005,-0.01722
87,-0.00005,-0.01707
88,-0.00004,-0.01691
89,-0.00004,-0.01676
90,-0.00004,-0.01661
91,-0.00004,-0.01646
92,-0.00004,-0.01631
93,-0.00004,-0.01617
94,-0.00004,-0.01602
95,-0.00004,-0.01588
96,-0.00004,-0.01574
97,-0.00004,-0.01560
98,-0.00004,-0.01547
99,-0.00004,-0.01533
100,-0.00004,-0.01520
101,-0.00005,-0.01506
102,-0.00005,-0.01490
103,-0.00006,-0.01474
104,-0.00006,-0.01457
105,-0.00006,-0.01439
106,-0.00007,-0.01420
107,-0.00007,-0.01400
108,-0.00008,-0.01379
109,-0.00008,-0.01357
110,-0.00008,-0.01334
111,-0.00009,-0.01311
112,-0.00009,-0.01286
113,-0.00009,-0.01262
114,-0.00010,-0.01235
115,-0.00010,-0.01209
116,-0.00010,-0.01181
117,-0.00011,-0.01153
118,-0.00011,-0.01124
119,-0.00011,-0.01094
120,-0.00012,-0.01064
121,-0.00012,-0.01034
122,-0.00012,-0.01001
123,-0.00013,-0.00969
124,-0.00013,-0.00938
125,-0.00013,-0.00901
126,-0.00013,-0.00869
127,-0.00014,-0.00838
128,-0.00014,-0.00796
129,-0.00014,-0.00760
130,-0.00014,-0.00740
131,-0.00015,-0.00694
132,-0.00015,-0.00629
133,-0.00015,-0.00622
134,-0.00015,-0.00644
135,-0.00016,-0.00540
136,-0.00017,-0.00341
137,-0.00014,-0.00374
138,-0.00011,-0.00803
139,-0.00013,-0.01121
140,-0.00027,-0.00371
141,-0.00053,0.02021
142,-0.00081,0.05625
143,-0.00101,0.09209
144,-0.00107,0.11513
145,-0.00098,0.11932
146,-0.00079,0.10671
147,-0.00058,0.08436
148,-0.00038,0.05991
149,-0.00023,0.03867
150,-0.00013,0.02289
151,-0.00007,0.01251
152,-0.00003,0.00635
153,-0.00001,0.00301
154,-0.00001,0.00134
155,-0.00000,0.00056
156,-0.00000,0.00022
157,-0.00000,0.00008
158,-0.00000,0.00003
159,-0.00000,0.00001
160,-0.00000,0.00000
161,-0.00000,0.00000
162,-0.00000,0.00000
163,-0.00000,0.00000
164,-0.00000,0.00000
165,-0.00000,0.00000
166,-0.00000,0.00000
167,-0.00000,0.00000
168,-0.00000,0.00000
169,-0.00000,0.00000
170,-0.00000,0.00000
171,-0.00000,0.00000
172,-0.00000,0.00000
173,-0.00000,0.00000
174,-0.00000,0.00000
175,-0.00000,0.00000
176,-0.00000,0.00000
177,-0.00000,0.00000
178,-0.00000,0.00000
179,-0.00000,0.00000
180,-0.00000,0.00000
181,-0.00000,0.00000
182,-0.00000,0.00000
183,-0.00000,0.00000
184,-0.00000,0.00000
185,-0.00000,0.00000
186,-0.00000,0.00000
187,-0.00000,0.00000
188,-0.00000,0.00000
189,-0.00000,0.00000
190,-0.00000,0.00000
191,-0.00000,0.00000
192,-0.00000,0.00000
193,-0.00000,0.00000
194,-0.00000,0.00000
195,-0.00000,0.00000
196,-0.00000,0.00000
197,-0.00000,0.00000
198,-0.00000,0.00000
