pos,Magnetic_Field,Electric_Field
0,-0.00000,0.00000
1,-0.00000,-0.00000
2,0.00000,0.00000
3,-0.00000,-0.00000
4,0.00000,0.00000
5,0.00000,-0.00000
6,0.00000,-0.00000
7,0.00000,-0.00000
8,0.00000,-0.00000
9,0.00000,-0.00000
10,0.00000,-0.00000
11,0.00000,-0.00000
12,0.00000,-0.00000
13,0.00000,-0.00000
14,0.00000,-0.00000
15,0.00000,-0.00000
16,0.00000,-0.00000
17,0.00000,-0.00000
18,0.00000,-0.00000
19,0.00000,-0.00000
20,0.00000,-0.00000
21,0.00000,-0.00000
22,0.00000,-0.00000
23,0.00000,-0.00000
24,0.00000,-0.00000
25,0.00000,-0.00000
26,0.00000,-0.00000
27,0.00000,-0.00000
28,0.00000,-0.00000
29,0.00000,-0.00000
30,0.00000,-0.00000
31,0.00000,-0.00001
32,0.00000,-0.00001
33,0.00000,-0.00002
34,0.00000,-0.00004
35,0.00000,-0.00008
36,0.00000,-0.00014
37,0.00000,-0.00025
38,0.00000,-0.00043
39,0.00000,-0.00073
40,0.00001,-0.00120
41,0.00001,-0.00195
42,0.00001,-0.00309
43,0.00002,-0.00481
44,0.00003,-0.00734
45,0.00004,-0.01097
46,0.00006,-0.01608
47,0.00009,-0.02309
48,0.00012,-0.03249
49,0.00016,-0.04481
50,0.00021,-0.06058
51,0.00028,-0.08027
52,0.00035,-0.10425
53,0.00044,-0.13268
54,0.00054,-0.16552
55,0.00064,-0.20236
56,0.00076,-0.24249
57,0.00087,-0.28480
58,0.00098,-0.32783
59,0.00108,-0.36985
60,0.00118,-0.40895
61,0.00125,-0.44319
62,0.00130,-0.47074
63,0.00133,-0.49005
64,0.00133,-0.50000
65,0.00130,-0.50000
66,0.00125,-0.49005
67,0.00118,-0.47074
68,0.00108,-0.44319
69,0.00098,-0.40895
70,0.00087,-0.36985
71,0.00076,-0.32783
72,0.00064,-0.28480
73,0.00054,-0.24249
74,0.00044,-0.20236
75,0.00035,-0.16552
76,0.00028,-0.13268
77,0.00021,-0.10425
78,0.00016,-0.08027
79,0.00012,-0.06058
80,0.00009,-0.04481
81,0.00006,-0.03249
82,0.00004,-0.02309
83,0.00003,-0.01608
84,0.00002,-0.01097
85,0.00001,-0.00734
86,0.00001,-0.00481
87,0.00001,-0.00309
88,0.00000,-0.00195
89,0.00000,-0.00120
90,0.00000,-0.00073
91,0.00000,-0.00043
92,0.00000,-0.00025
93,0.00000,-0.00014
94,0.00000,-0.00008
95,-0.00000,-0.00004
96,0.00000,0.00004
97,-0.00000,-0.00004
98,0.00000,0.00004
99,-0.00000,-0.00004
100,0.00000,0.00004
101,-0.00000,-0.00004
102,0.00000,0.00004
103,-0.00000,-0.00004
104,0.00000,0.00004
105,0.00000,0.00008
106,0.00000,0.00014
107,0.00000,0.00025
108,0.00000,0.00043
109,0.00000,0.00073
110,0.00000,0.00120
111,0.00001,0.00195
112,0.00001,0.00309
113,0.00001,0.00481
114,0.00002,0.00734
115,0.00003,0.01097
116,0.00004,0.01608
117,0.00006,0.02309
118,0.00009,0.03249
119,0.00012,0.04481
120,0.00016,0.06058
121,0.00021,0.08027
122,0.00028,0.10425
123,0.00035,0.13268
124,0.00044,0.16552
125,0.00054,0.20236
126,0.00064,0.24249
127,0.00076,0.28480
128,0.00087,0.32783
129,0.00098,0.36985
130,0.00108,0.40895
131,0.00118,0.44319
132,0.00125,0.47074
133,0.00130,0.49005
134,0.00133,0.50000
135,0.00133,0.50000
136,0.00130,0.49005
137,0.00125,0.47074
138,0.00118,0.44319
139,0.00108,0.40895
140,0.00098,0.36985
141,0.00087,0.32783
142,0.00076,0.28480
143,0.00064,0.24249
144,0.00054,0.20236
145,0.00044,0.16552
146,0.00035,0.13268
147,0.00028,0.10425
148,0.00021,0.08027
149,0.00016,0.06058
150,0.00012,0.04481
151,0.00009,0.03249
152,0.00006,0.02309
153,0.00004,0.01608
154,0.00003,0.01097
155,0.00002,0.00734
156,0.00001,0.00481
157,0.00001,0.00309
158,0.00001,0.00195
159,0.00000,0.00120
160,0.00000,0.00073
161,0.00000,0.00043
162,0.00000,0.00025
163,0.00000,0.00014
164,0.00000,0.00008
165,0.00000,0.00004
166,0.00000,0.00002
167,0.00000,0.00001
168,0.00000,0.00001
169,0.00000,0.00000
170,0.00000,0.00000
171,0.00000,0.00000
172,0.00000,0.00000
173,0.00000,0.00000
174,0.00000,0.00000
175,0.00000,0.00000
176,0.00000,0.00000
177,0.00000,0.00000
178,0.00000,0.00000
179,0.00000,0.00000
180,0.00000,0.00000
181,0.00000,0.00000
182,0.00000,0.00000
183,0.00000,0.00000
184,0.00000,0.00000
185,0.00000,0.00000
186,0.00000,0.00000
187,0.00000,0.00000
188,0.00000,0.00000
189,0.00000,0.00000
190,0.00000,0.00000
191,0.00000,0.00000
192,0.00000,0.00000
193,0.00000,0.00000
194,-0.00000,-0.00000
195,0.00000,0.00000
196,-0.00000,-0.00000
197,0.00000,0.00000
198,-0.00000,-0.00000
