0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,
0.04882,-0.02392,-0.04488,0.01226,0.01199,-0.01339,0.02869,-0.01871,-0.00032,-0.01581,-0.01331,-0.00731,-0.01400,0.00102,-0.01075,0.00665,-0.00665,0.01075,-0.00102,0.01400,0.00731,0.01331,0.01581,0.00032,0.01871,-0.02869,0.01339,-0.01199,-0.01226,0.04488,0.02392,-0.04882,
-0.02392,-0.00523,0.02322,0.00437,-0.00586,0.01035,-0.04378,-0.00665,-0.01754,-0.01132,0.00244,-0.00864,0.00950,-0.00766,0.00989,-0.00847,0.00847,-0.00989,0.00766,-0.00950,0.00864,-0.00244,0.01132,0.01754,0.00665,0.04378,-0.01035,0.00586,-0.00437,-0.02322,0.00523,0.02392,
-0.03789,0.01026,0.06415,-0.01466,-0.03836,-0.01262,-0.03427,-0.00591,0.00004,0.00015,0.01993,-0.00710,0.02444,-0.01388,0.02203,-0.01831,0.01831,-0.02203,0.01388,-0.02444,0.00710,-0.01993,-0.00015,-0.00004,0.00591,0.03427,0.01262,0.03836,0.01466,-0.06415,-0.01026,0.03789,
-0.00032,0.00400,-0.00460,-0.02667,-0.02492,-0.00034,-0.01540,0.02747,-0.00313,0.00981,0.00811,-0.00401,0.01131,-0.00879,0.01169,-0.01063,0.01063,-0.01169,0.00879,-0.01131,0.00401,-0.00811,-0.00981,0.00313,-0.02747,0.01540,0.00034,0.02492,0.02667,0.00460,-0.00400,0.00032,
-0.00453,0.01764,-0.02385,-0.03725,0.00909,-0.00715,0.01353,-0.00233,0.00492,0.00712,-0.00466,0.01254,-0.00342,0.01116,-0.00319,0.00684,-0.00684,0.00319,-0.01116,0.00342,-0.01254,0.00466,-0.00712,-0.00492,0.00233,-0.01353,0.00715,-0.00909,0.03725,0.02385,-0.01764,0.00453,
-0.00542,0.01128,-0.03806,-0.02114,0.01236,-0.02300,0.01980,0.01716,-0.01022,0.03350,-0.01138,0.03256,-0.00783,0.02700,-0.00982,0.01778,-0.01778,0.00982,-0.02700,0.00783,-0.03256,0.01138,-0.03350,0.01022,-0.01716,-0.01980,0.02300,-0.01236,0.02114,0.03806,-0.01128,0.00542,
0.03062,-0.04406,-0.04553,-0.00567,0.02248,0.01061,0.01406,0.00585,0.01157,0.01154,0.00747,0.02495,0.00772,0.02355,0.00222,0.01124,-0.01124,-0.00222,-0.02355,-0.00772,-0.02495,-0.00747,-0.01154,-0.01157,-0.00585,-0.01406,-0.01061,-0.02248,0.00567,0.04553,0.04406,-0.03062,
-0.00259,-0.02072,-0.03545,0.03513,-0.00349,0.00040,0.02296,-0.00762,0.02008,0.02088,0.02825,0.03392,0.02911,0.03120,0.01330,0.01195,-0.01195,-0.01330,-0.03120,-0.02911,-0.03392,-0.02825,-0.02088,-0.02008,0.00762,-0.02296,-0.00040,0.00349,-0.03513,0.03545,0.02072,0.00259,
0.00647,-0.04489,-0.02163,0.01585,0.01675,-0.00010,0.02745,0.00255,0.05015,0.01939,0.05289,0.04569,0.04064,0.04737,0.01653,0.02092,-0.02092,-0.01653,-0.04737,-0.04064,-0.04569,-0.05289,-0.01939,-0.05015,-0.00255,-0.02745,0.00010,-0.01675,-0.01585,0.02163,0.04489,-0.00647,
-0.01923,-0.02971,0.00304,0.03428,-0.00834,0.02436,0.01542,0.01737,0.03771,0.05459,0.05603,0.07178,0.06260,0.06564,0.03796,0.02324,-0.02324,-0.03796,-0.06564,-0.06260,-0.07178,-0.05603,-0.05459,-0.03771,-0.01737,-0.01542,-0.02436,0.00834,-0.03428,-0.00304,0.02971,0.01923,
