0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,
-0.00031,0.01167,-0.00172,0.01146,-0.00525,0.00802,-0.00895,0.00507,-0.01102,0.00283,-0.01252,0.00177,-0.01199,0.00321,-0.00905,0.00631,-0.00631,0.00905,-0.00321,0.01199,-0.00177,0.01252,-0.00283,0.01102,-0.00507,0.00895,-0.00802,0.00525,-0.01146,0.00172,-0.01167,0.00031,
0.01167,-0.00234,0.00973,-0.00544,0.00699,-0.00807,0.00347,-0.01121,-0.00015,-0.01359,-0.00062,-0.01222,0.00257,-0.00948,0.00539,-0.00774,0.00774,-0.00539,0.00948,-0.00257,0.01222,0.00062,0.01359,0.00015,0.01121,-0.00347,0.00807,-0.00699,0.00544,-0.00973,0.00234,-0.01167,
-0.00024,0.00782,-0.00444,0.00192,-0.00761,-0.00095,-0.01086,-0.00288,-0.01235,-0.00239,-0.01114,-0.00044,-0.00810,0.00177,-0.00505,0.00359,-0.00359,0.00505,-0.00177,0.00810,0.00044,0.01114,0.00239,0.01235,0.00288,0.01086,0.00095,0.00761,-0.00192,0.00444,-0.00782,0.00024,
0.01196,-0.00687,0.00537,-0.01389,0.00220,-0.01608,-0.00153,-0.01775,-0.00300,-0.01687,-0.00017,-0.01339,0.00535,-0.01052,0.00818,-0.00976,0.00976,-0.00818,0.01052,-0.00535,0.01339,0.00017,0.01687,0.00300,0.01775,0.00153,0.01608,-0.00220,0.01389,-0.00537,0.00687,-0.01196,
-0.00111,0.00317,-0.00977,-0.00515,-0.01445,-0.00729,-0.01721,-0.00731,-0.01601,-0.00257,-0.01013,0.00168,-0.00572,0.00311,-0.00345,0.00332,-0.00332,0.00345,-0.00311,0.00572,-0.00168,0.01013,0.00257,0.01601,0.00731,0.01721,0.00729,0.01445,0.00515,0.00977,-0.00317,0.00111,
0.00924,-0.01103,-0.00080,-0.01914,-0.00556,-0.02110,-0.00825,-0.01995,-0.00526,-0.01406,0.00223,-0.00799,0.00862,-0.00584,0.00962,-0.00792,0.00792,-0.00962,0.00584,-0.00862,0.00799,-0.00223,0.01406,0.00526,0.01995,0.00825,0.02110,0.00556,0.01914,0.00080,0.01103,-0.00924,
-0.00564,-0.00031,-0.01573,-0.00941,-0.02100,-0.01108,-0.02112,-0.00733,-0.01500,0.00308,-0.00397,0.01170,0.00212,0.01286,0.00061,0.00726,-0.00726,-0.00061,-0.01286,-0.00212,-0.01170,0.00397,-0.00308,0.01500,0.00733,0.02112,0.01108,0.02100,0.00941,0.01573,0.00031,0.00564,
0.00439,-0.01501,-0.00569,-0.02352,-0.00997,-0.02409,-0.00859,-0.01742,0.00125,-0.00439,0.01540,0.00802,0.02485,0.01021,0.01985,-0.00291,0.00291,-0.01985,-0.01021,-0.02485,-0.00802,-0.01540,0.00439,-0.00125,0.01742,0.00859,0.02409,0.00997,0.02352,0.00569,0.01501,-0.00439,
-0.01021,-0.00506,-0.01944,-0.01399,-0.02247,-0.01314,-0.01691,-0.00229,-0.00176,0.01782,0.01934,0.03608,0.03182,0.03870,0.02227,0.01403,-0.01403,-0.02227,-0.03870,-0.03182,-0.03608,-0.01934,-0.01782,0.00176,0.00229,0.01691,0.01314,0.02247,0.01399,0.01944,0.00506,0.01021,
-0.00035,-0.01990,-0.00906,-0.02787,-0.00929,-0.02423,-0.00029,-0.00883,0.02121,0.01819,0.05089,0.04744,0.07439,0.05739,0.06123,0.01225,-0.01225,-0.06123,-0.05739,-0.07439,-0.04744,-0.05089,-0.01819,-0.02121,0.00883,0.00029,0.02423,0.00929,0.02787,0.00906,0.01990,0.00035,
-0.01490,-0.00905,-0.02321,-0.01612,-0.02135,-0.00966,-0.00712,0.01197,0.02310,0.05189,0.06809,0.09984,0.11324,0.13308,0.11107,0.05818,-0.05818,-0.11107,-0.13308,-0.11324,-0.09984,-0.06809,-0.05189,-0.02310,-0.01197,0.00712,0.00966,0.02135,0.01612,0.02321,0.00905,0.01490,
-0.00444,-0.02270,-0.01218,-0.02711,-0.00785,-0.01613,0.01042,0.01159,0.04933,0.06353,0.11620,0.14781,0.21910,0.25992,0.29469,0.16355,-0.16355,-0.29469,-0.25992,-0.21910,-0.14781,-0.11620,-0.06353,-0.04933,-0.01159,-0.01042,0.01613,0.00785,0.02711,0.01218,0.02270,0.00444,
-0.01817,-0.01042,-0.02555,-0.01216,-0.02103,0.00178,0.00177,0.03777,0.05280,0.10995,0.15373,0.25675,0.38125,0.60761,0.83642,0.73546,-0.73546,-0.83642,-0.60761,-0.38125,-0.25675,-0.15373,-0.10995,-0.05280,-0.03777,-0.00177,-0.00178,0.02103,0.01216,0.02555,0.01042,0.01817,
-0.00657,-0.02343,-0.01287,-0.02200,-0.00699,-0.00339,0.01877,0.03829,0.07830,0.12782,0.22378,0.38260,0.72632,1.43932,2.84156,3.89559,-3.89559,-2.84156,-1.43932,-0.72632,-0.38260,-0.22378,-0.12782,-0.07830,-0.03829,-0.01877,0.00339,0.00699,0.02200,0.01287,0.02343,0.00657,
-0.01883,-0.01150,-0.02477,-0.00873,-0.01935,0.01080,0.00921,0.05884,0.07955,0.16998,0.27453,0.56753,1.26829,3.44422,10.03209,24.45894,-24.45894,-10.03209,-3.44422,-1.26829,-0.56753,-0.27453,-0.16998,-0.07955,-0.05884,-0.00921,-0.01080,0.01935,0.00873,0.02477,0.01150,0.01883,
-0.00636,-0.02454,-0.01146,-0.02083,-0.00482,0.00097,0.02439,0.04914,0.09563,0.16540,0.31692,0.67120,1.83928,6.60430,30.59635,169.43648,-169.43648,-30.59635,-6.60430,-1.83928,-0.67120,-0.31692,-0.16540,-0.09563,-0.04914,-0.02439,-0.00097,0.00482,0.02083,0.01146,0.02454,0.00636,
-0.01883,-0.01150,-0.02477,-0.00873,-0.01935,0.01080,0.00921,0.05884,0.07955,0.16998,0.27453,0.56753,1.26829,3.44422,10.03209,24.45894,-24.45894,-10.03209,-3.44422,-1.26829,-0.56753,-0.27453,-0.16998,-0.07955,-0.05884,-0.00921,-0.01080,0.01935,0.00873,0.02477,0.01150,0.01883,
-0.00657,-0.02343,-0.01287,-0.02200,-0.00699,-0.00339,0.01877,0.03829,0.07830,0.12782,0.22378,0.38260,0.72632,1.43932,2.84156,3.89559,-3.89559,-2.84156,-1.43932,-0.72632,-0.38260,-0.22378,-0.12782,-0.07830,-0.03829,-0.01877,0.00339,0.00699,0.02200,0.01287,0.02343,0.00657,
-0.01817,-0.01042,-0.02555,-0.01216,-0.02103,0.00178,0.00177,0.03777,0.05280,0.10995,0.15373,0.25675,0.38125,0.60761,0.83642,0.73546,-0.73546,-0.83642,-0.60761,-0.38125,-0.25675,-0.15373,-0.10995,-0.05280,-0.03777,-0.00177,-0.00178,0.02103,0.01216,0.02555,0.01042,0.01817,
-0.00444,-0.02270,-0.01218,-0.02711,-0.00785,-0.01613,0.01042,0.01159,0.04933,0.06353,0.11620,0.14781,0.21910,0.25992,0.29469,0.16355,-0.16355,-0.29469,-0.25992,-0.21910,-0.14781,-0.11620,-0.06353,-0.04933,-0.01159,-0.01042,0.01613,0.00785,0.02711,0.01218,0.02270,0.00444,
-0.01490,-0.00905,-0.02321,-0.01612,-0.02135,-0.00966,-0.00712,0.01197,0.02310,0.05189,0.06809,0.09984,0.11324,0.13308,0.11107,0.05818,-0.05818,-0.11107,-0.13308,-0.11324,-0.09984,-0.06809,-0.05189,-0.02310,-0.01197,0.00712,0.00966,0.02135,0.01612,0.02321,0.00905,0.01490,
