0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,
-0.03945,0.01098,0.02852,-0.00358,-0.00117,-0.00414,-0.01556,-0.00698,-0.03150,0.01083,-0.01587,0.00724,-0.00156,0.00398,0.00133,0.00070,-0.00070,-0.00133,-0.00398,0.00156,-0.00724,0.01587,-0.01083,0.03150,0.00698,0.01556,0.00414,0.00117,0.00358,-0.02852,-0.01098,0.03945,
0.01098,0.01131,-0.01038,-0.00407,-0.01422,-0.02937,0.00186,-0.00165,0.02141,-0.00347,0.01869,0.00697,0.00505,0.00917,-0.00194,0.00635,-0.00635,0.00194,-0.00917,-0.00505,-0.00697,-0.01869,0.00347,-0.02141,0.00165,-0.00186,0.02937,0.01422,0.00407,0.01038,-0.01131,-0.01098,
0.02289,0.00746,-0.03926,0.00202,-0.01917,-0.00860,0.02769,-0.00697,0.02783,0.01113,0.00785,0.01332,0.00056,0.01153,-0.00580,0.00995,-0.00995,0.00580,-0.01153,-0.00056,-0.01332,-0.00785,-0.01113,-0.02783,0.00697,-0.02769,0.00860,0.01917,-0.00202,0.03926,-0.00746,-0.02289,
0.01047,0.00068,-0.01493,0.00849,-0.00750,-0.00855,0.02618,-0.00271,0.02451,-0.00162,0.02470,0.00295,0.01046,0.00892,-0.00041,0.00673,-0.00673,0.00041,-0.00892,-0.01046,-0.00295,-0.02470,0.00162,-0.02451,0.00271,-0.02618,0.00855,0.00750,-0.00849,0.01493,-0.00068,-0.01047,
0.01000,-0.03113,-0.02880,-0.00052,0.01240,0.02739,0.00797,0.02126,0.02408,0.01383,0.01035,0.01452,0.00739,0.00605,0.00520,-0.00008,0.00008,-0.00520,-0.00605,-0.00739,-0.01452,-0.01035,-0.01383,-0.02408,-0.02126,-0.00797,-0.02739,-0.01240,0.00052,0.02880,0.03113,-0.01000,
0.00399,-0.04611,0.00238,0.00875,0.01331,0.04117,0.01524,0.02619,0.00827,0.01156,0.02485,-0.00769,0.02756,-0.01023,0.02035,-0.01415,0.01415,-0.02035,0.01023,-0.02756,0.00769,-0.02485,-0.01156,-0.00827,-0.02619,-0.01524,-0.04117,-0.01331,-0.00875,-0.00238,0.04611,-0.00399,
-0.00740,-0.02367,0.01510,0.02110,0.00501,0.03993,-0.00189,0.03234,0.02201,0.01384,0.02476,0.01267,0.02048,0.00006,0.01808,-0.01102,0.01102,-0.01808,-0.00006,-0.02048,-0.01267,-0.02476,-0.01384,-0.02201,-0.03234,0.00189,-0.03993,-0.00501,-0.02110,-0.01510,0.02367,0.00740,
-0.03071,-0.00255,0.01903,0.00402,0.03070,0.03446,0.02436,0.02358,0.01955,0.02463,0.02533,0.00378,0.02683,-0.00482,0.01623,-0.00919,0.00919,-0.01623,0.00482,-0.02683,-0.00378,-0.02533,-0.02463,-0.01955,-0.02358,-0.02436,-0.03446,-0.03070,-0.00402,-0.01903,0.00255,0.03071,
-0.04730,0.02063,0.04367,0.01133,0.03352,0.01648,0.01397,0.03916,0.01073,0.03467,0.00932,0.03447,-0.00402,0.02071,-0.00653,0.00934,-0.00934,0.00653,-0.02071,0.00402,-0.03447,-0.00932,-0.03467,-0.01073,-0.03916,-0.01397,-0.01648,-0.03352,-0.01133,-0.04367,-0.02063,0.04730,
-0.01769,0.00767,0.03894,0.00119,0.03395,0.03234,0.02047,0.04086,0.01598,0.04526,0.01047,0.01559,0.01090,-0.00524,0.00404,-0.00629,0.00629,-0.00404,0.00524,-0.01090,-0.01559,-0.01047,-0.04526,-0.01598,-0.04086,-0.02047,-0.03234,-0.03395,-0.00119,-0.03894,-0.00767,0.01769,
-0.03934,0.04506,0.03610,0.02627,0.02701,0.02073,0.02610,0.04024,0.01693,0.02900,0.01011,0.01677,-0.01525,0.00112,-0.01710,0.00151,-0.00151,0.01710,-0.00112,0.01525,-0.01677,-0.01011,-0.02900,-0.01693,-0.04024,-0.02610,-0.02073,-0.02701,-0.02627,-0.03610,-0.04506,0.03934,
-0.01309,0.03054,0.03448,0.00442,0.04534,0.01269,0.04203,0.02783,0.03197,0.03264,0.00162,0.00020,-0.01710,-0.02678,-0.02289,-0.00682,0.00682,0.02289,0.02678,0.01710,-0.00020,-0.00162,-0.03264,-0.03197,-0.02783,-0.04203,-0.01269,-0.04534,-0.00442,-0.03448,-0.03054,0.01309,
-0.01913,0.04508,0.03564,0.02664,0.03045,0.02440,0.03152,0.04657,0.00577,0.03146,-0.01907,0.00214,-0.06502,-0.02262,-0.05876,0.01961,-0.01961,0.05876,0.02262,0.06502,-0.00214,0.01907,-0.03146,-0.00577,-0.04657,-0.03152,-0.02440,-0.03045,-0.02664,-0.03564,-0.04508,0.01913,
-0.00359,0.03985,0.02653,0.01666,0.04112,0.01438,0.04465,0.02426,0.03409,0.01432,-0.01206,-0.03725,-0.05203,-0.07369,0.00006,0.12190,-0.12190,-0.00006,0.07369,0.05203,0.03725,0.01206,-0.01432,-0.03409,-0.02426,-0.04465,-0.01438,-0.04112,-0.01666,-0.02653,-0.03985,0.00359,
-0.00898,0.04519,0.03283,0.02651,0.03563,0.02146,0.04125,0.03908,0.00654,0.01792,-0.03613,-0.02798,-0.10186,-0.00910,0.25154,1.37417,-1.37417,-0.25154,0.00910,0.10186,0.02798,0.03613,-0.01792,-0.00654,-0.03908,-0.04125,-0.02146,-0.03563,-0.02651,-0.03283,-0.04519,0.00898,
0.00073,0.04132,0.02474,0.02040,0.03961,0.01644,0.04299,0.02556,0.02935,0.00969,-0.02590,-0.05171,-0.06025,0.08578,1.50557,11.93921,-11.93921,-1.50557,-0.08578,0.06025,0.05171,0.02590,-0.00969,-0.02935,-0.02556,-0.04299,-0.01644,-0.03961,-0.02040,-0.02474,-0.04132,-0.00073,
