0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,
0.00404,-0.00959,0.00283,-0.01188,0.00215,-0.01237,0.00275,-0.01128,0.00471,-0.00902,0.00704,-0.00762,0.00805,-0.00735,0.00841,-0.00775,0.00775,-0.00841,0.00735,-0.00805,0.00762,-0.00704,0.00902,-0.00471,0.01128,-0.00275,0.01237,-0.00215,0.01188,-0.00283,0.00959,-0.00404,
-0.00959,0.00312,-0.01078,0.00248,-0.01060,0.00364,-0.00847,0.00646,-0.00578,0.00909,-0.00442,0.01052,-0.00440,0.01042,-0.00603,0.00856,-0.00856,0.00603,-0.01042,0.00440,-0.01052,0.00442,-0.00909,0.00578,-0.00646,0.00847,-0.00364,0.01060,-0.00248,0.01078,-0.00312,0.00959,
0.00152,-0.00920,0.00035,-0.00789,0.00234,-0.00468,0.00603,-0.00038,0.00979,0.00314,0.01116,0.00370,0.00878,0.00129,0.00479,-0.00174,0.00174,-0.00479,-0.00129,-0.00878,-0.00370,-0.01116,-0.00314,-0.00979,0.00038,-0.00603,0.00468,-0.00234,0.00789,-0.00035,0.00920,-0.00152,
-0.01156,0.00279,-0.01237,0.00577,-0.00939,0.01202,-0.00266,0.01866,0.00306,0.02245,0.00393,0.02121,0.00024,0.01741,-0.00525,0.01176,-0.01176,0.00525,-0.01741,-0.00024,-0.02121,-0.00393,-0.02245,-0.00306,-0.01866,0.00266,-0.01202,0.00939,-0.00577,0.01237,-0.00279,0.01156,
0.00096,-0.00966,0.00112,-0.00399,0.00612,0.00417,0.01396,0.01180,0.02096,0.01608,0.02232,0.01282,0.01644,0.00541,0.00849,-0.00184,0.00184,-0.00849,-0.00541,-0.01644,-0.01282,-0.02232,-0.01608,-0.02096,-0.01180,-0.01396,-0.00417,-0.00612,0.00399,-0.00112,0.00966,-0.00096,
-0.01157,0.00288,-0.01030,0.01014,-0.00371,0.02143,0.00716,0.03151,0.01538,0.03538,0.01536,0.03027,0.00781,0.02168,-0.00141,0.01177,-0.01177,0.00141,-0.02168,-0.00781,-0.03027,-0.01536,-0.03538,-0.01538,-0.03151,-0.00716,-0.02143,0.00371,-0.01014,0.01030,-0.00288,0.01157,
0.00091,-0.00831,0.00511,0.00177,0.01452,0.01387,0.02541,0.02363,0.03310,0.02715,0.03253,0.02048,0.02264,0.00885,0.01116,-0.00158,0.00158,-0.01116,-0.00885,-0.02264,-0.02048,-0.03253,-0.02715,-0.03310,-0.02363,-0.02541,-0.01387,-0.01452,-0.00177,-0.00511,0.00831,-0.00091,
-0.01187,0.00569,-0.00423,0.01712,0.00693,0.03105,0.01983,0.04158,0.02676,0.04347,0.02331,0.03517,0.01191,0.02368,0.00010,0.01191,-0.01191,-0.00010,-0.02368,-0.01191,-0.03517,-0.02331,-0.04347,-0.02676,-0.04158,-0.01983,-0.03105,-0.00693,-0.01712,0.00423,-0.00569,0.01187,
0.00131,-0.00489,0.01223,0.00912,0.02707,0.02284,0.03874,0.03139,0.04338,0.03160,0.03790,0.02158,0.02418,0.00773,0.01095,-0.00234,0.00234,-0.01095,-0.00773,-0.02418,-0.02158,-0.03790,-0.03160,-0.04338,-0.03139,-0.03874,-0.02284,-0.02707,-0.00912,-0.01223,0.00489,-0.00131,
-0.01114,0.01003,0.00409,0.02507,0.01985,0.03947,0.03238,0.04745,0.03469,0.04414,0.02489,0.03206,0.00992,0.01903,-0.00214,0.01004,-0.01004,0.00214,-0.01903,-0.00992,-0.03206,-0.02489,-0.04414,-0.03469,-0.04745,-0.03238,-0.03947,-0.01985,-0.02507,-0.00409,-0.01003,0.01114,
