0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,
0.00242,-0.00197,0.01178,-0.00366,0.00815,-0.00109,0.01461,0.00332,0.01571,0.00069,0.01087,-0.00161,0.01231,-0.00117,0.01056,-0.00490,0.00490,-0.01056,0.00117,-0.01231,0.00161,-0.01087,-0.00069,-0.01571,-0.00332,-0.01461,0.00109,-0.00815,0.00366,-0.01178,0.00197,-0.00242,
-0.00197,0.00847,-0.00486,0.01341,0.00418,0.01864,0.00236,0.01348,-0.00299,0.00944,-0.00164,0.01051,-0.00236,0.00883,-0.00382,0.00677,-0.00677,0.00382,-0.00883,0.00236,-0.01051,0.00164,-0.00944,0.00299,-0.01348,-0.00236,-0.01864,-0.00418,-0.01341,0.00486,-0.00847,0.00197,
0.01387,-0.00191,0.00931,0.00406,0.01547,0.00601,0.01196,0.00111,0.00628,-0.00119,0.00492,-0.00303,0.00404,-0.00397,0.00103,-0.00391,0.00391,-0.00103,0.00397,-0.00404,0.00303,-0.00492,0.00119,-0.00628,-0.00111,-0.01196,-0.00601,-0.01547,-0.00406,-0.00931,0.00191,-0.01387,
0.00246,0.01210,-0.00132,0.00982,0.00382,0.01379,-0.00092,0.00622,-0.01011,-0.00017,-0.01090,0.00529,-0.00818,0.00799,-0.00526,0.00874,-0.00874,0.00526,-0.00799,0.00818,-0.00529,0.01090,0.00017,0.01011,-0.00622,0.00092,-0.01379,-0.00382,-0.00982,0.00132,-0.01210,-0.00246,
0.01499,0.00286,0.02035,-0.00737,0.01648,-0.00503,0.01296,-0.01219,0.00094,-0.01999,-0.00383,-0.01486,0.00259,-0.00478,0.00464,-0.00573,0.00573,-0.00464,0.00478,-0.00259,0.01486,0.00383,0.01999,-0.00094,0.01219,-0.01296,0.00503,-0.01648,0.00737,-0.02035,-0.00286,-0.01499,
0.00528,0.01594,0.00456,-0.00007,0.00706,0.00561,-0.00075,-0.00920,-0.01801,-0.02098,-0.02017,-0.00816,-0.01032,0.00340,-0.00242,0.00640,-0.00640,0.00242,-0.00340,0.01032,0.00816,0.02017,0.02098,0.01801,0.00920,0.00075,-0.00561,-0.00706,0.00007,-0.00456,-0.01594,-0.00528,
0.02125,0.00651,0.01817,-0.00780,0.01436,-0.00719,0.00561,-0.02116,-0.01533,-0.03447,-0.01855,-0.02386,-0.00645,-0.00870,-0.00007,-0.00505,0.00505,0.00007,0.00870,0.00645,0.02386,0.01855,0.03447,0.01533,0.02116,-0.00561,0.00719,-0.01436,0.00780,-0.01817,-0.00651,-0.02125,
0.01291,0.01681,-0.00035,0.00257,0.00126,0.00262,-0.01356,-0.01835,-0.03491,-0.03082,-0.03395,-0.01843,-0.02137,-0.00380,-0.00941,0.00565,-0.00565,0.00941,0.00380,0.02137,0.01843,0.03395,0.03082,0.03491,0.01835,0.01356,-0.00262,-0.00126,-0.00257,0.00035,-0.01681,-0.01291,
0.02204,0.00784,0.01281,-0.00444,0.00335,-0.01566,-0.01227,-0.03192,-0.02903,-0.04101,-0.02950,-0.03414,-0.01665,-0.01895,-0.00424,-0.00765,0.00765,0.00424,0.01895,0.01665,0.03414,0.02950,0.04101,0.02903,0.03192,0.01227,0.01566,-0.00335,0.00444,-0.01281,-0.00784,-0.02204,
0.01111,0.01688,-0.00280,0.00337,-0.01476,-0.01015,-0.03419,-0.02854,-0.04587,-0.03568,-0.04417,-0.02437,-0.02841,-0.00434,-0.00819,0.00773,-0.00773,0.00819,0.00434,0.02841,0.02437,0.04417,0.03568,0.04587,0.02854,0.03419,0.01015,0.01476,-0.00337,0.00280,-0.01688,-0.01111,
0.02303,0.00360,0.01274,-0.00858,-0.00985,-0.03015,-0.02834,-0.04461,-0.03948,-0.04726,-0.03509,-0.03265,-0.00938,0.00114,0.01896,0.00816,-0.00816,-0.01896,-0.00114,0.00938,0.03265,0.03509,0.04726,0.03948,0.04461,0.02834,0.03015,0.00985,0.00858,-0.01274,-0.00360,-0.02303,
0.01210,0.01406,-0.00153,-0.00399,-0.02202,-0.02474,-0.04303,-0.04208,-0.05212,-0.04186,-0.04143,-0.01019,0.00861,0.06078,0.08189,0.07086,-0.07086,-0.08189,-0.06078,-0.00861,0.01019,0.04143,0.04186,0.05212,0.04208,0.04303,0.02474,0.02202,0.00399,0.00153,-0.01406,-0.01210,
0.02227,0.00424,0.00753,-0.01293,-0.01158,-0.03679,-0.03472,-0.05495,-0.04638,-0.05016,-0.02038,0.00633,0.08589,0.18899,0.34122,0.32242,-0.32242,-0.34122,-0.18899,-0.08589,-0.00633,0.02038,0.05016,0.04638,0.05495,0.03472,0.03679,0.01158,0.01293,-0.00753,-0.00424,-0.02227,
0.01281,0.01430,-0.00849,-0.00592,-0.01829,-0.02607,-0.04660,-0.04869,-0.05654,-0.03827,-0.01222,0.06592,0.21684,0.57955,1.28228,1.89009,-1.89009,-1.28228,-0.57955,-0.21684,-0.06592,0.01222,0.03827,0.05654,0.04869,0.04660,0.02607,0.01829,0.00592,0.00849,-0.01430,-0.01281,
0.02448,0.00220,0.00318,-0.01541,-0.00244,-0.03881,-0.03199,-0.06271,-0.04531,-0.04476,0.02177,0.12381,0.47988,1.51525,4.82574,12.17776,-12.17776,-4.82574,-1.51525,-0.47988,-0.12381,-0.02177,0.04476,0.04531,0.06271,0.03199,0.03881,0.00244,0.01541,-0.00318,-0.00220,-0.02448,
0.01568,0.01190,-0.01020,-0.00904,-0.00925,-0.02993,-0.04106,-0.05606,-0.05190,-0.03455,0.02497,0.18494,0.73499,3.08245,15.11923,85.92319,-85.92319,-15.11923,-3.08245,-0.73499,-0.18494,-0.02497,0.03455,0.05190,0.05606,0.04106,0.02993,0.00925,0.00904,0.01020,-0.01190,-0.01568,
0.02448,0.00220,0.00318,-0.01541,-0.00244,-0.03881,-0.03199,-0.06271,-0.04531,-0.04476,0.02177,0.12381,0.47988,1.51525,4.82574,12.17776,-12.17776,-4.82574,-1.51525,-0.47988,-0.12381,-0.02177,0.04476,0.04531,0.06271,0.03199,0.03881,0.00244,0.01541,-0.00318,-0.00220,-0.02448,
0.01281,0.01430,-0.00849,-0.00592,-0.01829,-0.02607,-0.04660,-0.04869,-0.05654,-0.03827,-0.01222,0.06592,0.21684,0.57955,1.28228,1.89009,-1.89009,-1.28228,-0.57955,-0.21684,-0.06592,0.01222,0.03827,0.05654,0.04869,0.04660,0.02607,0.01829,0.00592,0.00849,-0.01430,-0.01281,
