0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,
0.00483,-0.01562,0.00586,-0.01718,0.00730,-0.01064,0.00839,0.00434,0.01111,0.00392,0.01303,0.00090,0.00681,0.00172,0.01231,-0.00798,0.00798,-0.01231,-0.00172,-0.00681,-0.00090,-0.01303,-0.00392,-0.01111,-0.00434,-0.00839,0.01064,-0.00730,0.01718,-0.00586,0.01562,-0.00483,
-0.01562,0.00891,-0.00755,0.01447,-0.00250,0.01270,0.00254,0.00598,0.00465,0.01457,0.00081,0.01274,0.00187,0.01200,-0.00781,0.01135,-0.01135,0.00781,-0.01200,-0.00187,-0.01274,-0.00081,-0.01457,-0.00465,-0.00598,-0.00254,-0.01270,0.00250,-0.01447,0.00755,-0.00891,0.01562,
-0.00388,0.00107,0.00453,0.00546,0.01567,-0.00191,0.01931,-0.00067,0.02793,-0.00031,0.02966,-0.01465,0.01849,-0.00669,0.02457,-0.01489,0.01489,-0.02457,0.00669,-0.01849,0.01465,-0.02966,0.00031,-0.02793,0.00067,-0.01931,0.00191,-0.01567,-0.00546,-0.00453,-0.00107,0.00388,
-0.02257,0.02267,-0.00195,0.03581,0.01105,0.01878,0.01481,0.00035,0.01759,0.01401,0.02288,-0.00234,0.00508,0.00439,0.00858,-0.00099,0.00099,-0.00858,-0.00439,-0.00508,0.00234,-0.02288,-0.01401,-0.01759,-0.00035,-0.01481,-0.01878,-0.01105,-0.03581,0.00195,-0.02267,0.02257,
-0.00438,0.00939,0.00758,0.01697,0.02106,0.01014,0.02391,0.00517,0.02968,0.00330,0.02556,-0.01011,0.01967,-0.00590,0.01880,-0.00960,0.00960,-0.01880,0.00590,-0.01967,0.01011,-0.02556,-0.00330,-0.02968,-0.00517,-0.02391,-0.01014,-0.02106,-0.01697,-0.00758,-0.00939,0.00438,
-0.01004,0.01656,0.00861,0.02869,0.01942,0.01942,0.02139,0.01044,0.01741,0.01729,0.01791,0.00194,-0.00231,0.00902,0.00412,0.00140,-0.00140,-0.00412,-0.00902,0.00231,-0.00194,-0.01791,-0.01729,-0.01741,-0.01044,-0.02139,-0.01942,-0.01942,-0.02869,-0.00861,-0.01656,0.01004,
0.00453,0.00937,0.01396,0.01485,0.02421,0.01840,0.02553,0.00963,0.02230,-0.00381,0.01376,-0.00368,0.01842,-0.01428,0.00982,-0.00757,0.00757,-0.00982,0.01428,-0.01842,0.00368,-0.01376,0.00381,-0.02230,-0.00963,-0.02553,-0.01840,-0.02421,-0.01485,-0.01396,-0.00937,-0.00453,
0.01119,0.01244,0.01043,0.03037,0.01024,0.03464,0.00670,0.03006,-0.00763,0.01924,-0.00440,0.01104,-0.02192,0.00586,-0.00826,0.00478,-0.00478,0.00826,-0.00586,0.02192,-0.01104,0.00440,-0.01924,0.00763,-0.03006,-0.00670,-0.03464,-0.01024,-0.03037,-0.01043,-0.01244,-0.01119,
0.02598,0.00405,0.02634,0.01790,0.02501,0.02912,0.01428,0.01189,-0.00100,-0.01200,-0.00481,-0.00737,-0.00374,-0.02952,-0.00591,-0.00538,0.00538,0.00591,0.02952,0.00374,0.00737,0.00481,0.01200,0.00100,-0.01189,-0.01428,-0.02912,-0.02501,-0.01790,-0.02634,-0.00405,-0.02598,
0.01353,0.02418,0.00905,0.03988,0.01006,0.03459,0.00411,0.01803,-0.01611,-0.00502,-0.01401,-0.01949,-0.04076,-0.02522,-0.01744,-0.01031,0.01031,0.01744,0.02522,0.04076,0.01949,0.01401,0.00502,0.01611,-0.01803,-0.00411,-0.03459,-0.01006,-0.03988,-0.00905,-0.02418,-0.01353,
0.02384,0.01738,0.02312,0.03136,0.02088,0.02850,0.00886,-0.00258,-0.00718,-0.03326,-0.02114,-0.05115,-0.03352,-0.07292,-0.02246,-0.02846,0.02846,0.02246,0.07292,0.03352,0.05115,0.02114,0.03326,0.00718,0.00258,-0.00886,-0.02850,-0.02088,-0.03136,-0.02312,-0.01738,-0.02384,
0.01583,0.02600,0.00677,0.03133,0.00465,0.02498,-0.00144,0.01425,-0.02848,-0.02141,-0.05762,-0.06302,-0.08758,-0.07202,-0.07612,-0.02656,0.02656,0.07612,0.07202,0.08758,0.06302,0.05762,0.02141,0.02848,-0.01425,0.00144,-0.02498,-0.00465,-0.03133,-0.00677,-0.02600,-0.01583,
0.03114,0.00504,0.03915,0.00138,0.03348,0.00662,0.01388,-0.01711,-0.02354,-0.06011,-0.07432,-0.09010,-0.11459,-0.14482,-0.14102,-0.07410,0.07410,0.14102,0.14482,0.11459,0.09010,0.07432,0.06011,0.02354,0.01711,-0.01388,-0.00662,-0.03348,-0.00138,-0.03915,-0.00504,-0.03114,
0.02207,0.02346,0.01433,0.02460,0.00772,0.02130,-0.00917,0.00180,-0.05314,-0.05411,-0.10490,-0.11223,-0.19292,-0.23020,-0.29007,-0.20786,0.20786,0.29007,0.23020,0.19292,0.11223,0.10490,0.05411,0.05314,-0.00180,0.00917,-0.02130,-0.00772,-0.02460,-0.01433,-0.02346,-0.02207,
0.03795,0.01073,0.03429,0.01950,0.02068,0.01942,-0.00581,-0.01745,-0.04894,-0.07651,-0.11133,-0.16012,-0.23465,-0.39877,-0.61971,-0.73333,0.73333,0.61971,0.39877,0.23465,0.16012,0.11133,0.07651,0.04894,0.01745,0.00581,-0.01942,-0.02068,-0.01950,-0.03429,-0.01073,-0.03795,
0.01918,0.02970,0.00968,0.03043,0.00491,0.01875,-0.00974,-0.00537,-0.05370,-0.07099,-0.12151,-0.17399,-0.29568,-0.51788,-1.14024,-2.21310,2.21310,1.14024,0.51788,0.29568,0.17399,0.12151,0.07099,0.05370,0.00537,0.00974,-0.01875,-0.00491,-0.03043,-0.00968,-0.02970,-0.01918,
0.03795,0.01073,0.03429,0.01950,0.02068,0.01942,-0.00581,-0.01745,-0.04894,-0.07651,-0.11133,-0.16012,-0.23465,-0.39877,-0.61971,-0.73333,0.73333,0.61971,0.39877,0.23465,0.16012,0.11133,0.07651,0.04894,0.01745,0.00581,-0.01942,-0.02068,-0.01950,-0.03429,-0.01073,-0.03795,
0.02207,0.02346,0.01433,0.02460,0.00772,0.02130,-0.00917,0.00180,-0.05314,-0.05411,-0.10490,-0.11223,-0.19292,-0.23020,-0.29007,-0.20786,0.20786,0.29007,0.23020,0.19292,0.11223,0.10490,0.05411,0.05314,-0.00180,0.00917,-0.02130,-0.00772,-0.02460,-0.01433,-0.02346,-0.02207,
