0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,
-0.00346,0.00614,-0.00840,0.00258,-0.01083,0.00009,-0.01306,-0.00108,-0.01288,-0.00008,-0.01140,0.00194,-0.00889,0.00473,-0.00672,0.00600,-0.00600,0.00672,-0.00473,0.00889,-0.00194,0.01140,0.00008,0.01288,0.00108,0.01306,-0.00009,0.01083,-0.00258,0.00840,-0.00614,0.00346,
0.00614,-0.00854,0.00212,-0.01164,-0.00041,-0.01225,-0.00006,-0.01121,0.00148,-0.00870,0.00454,-0.00656,0.00580,-0.00650,0.00573,-0.00638,0.00638,-0.00573,0.00650,-0.00580,0.00656,-0.00454,0.00870,-0.00148,0.01121,0.00006,0.01225,0.00041,0.01164,-0.00212,0.00854,-0.00614,
-0.00812,0.00150,-0.01149,-0.00054,-0.01356,-0.00044,-0.01216,0.00431,-0.00673,0.00964,-0.00262,0.01035,-0.00394,0.00739,-0.00545,0.00635,-0.00635,0.00545,-0.00739,0.00394,-0.01035,0.00262,-0.00964,0.00673,-0.00431,0.01216,0.00044,0.01356,0.00054,0.01149,-0.00150,0.00812,
0.00264,-0.01308,-0.00046,-0.01354,-0.00203,-0.01088,0.00227,-0.00358,0.00942,0.00269,0.01444,0.00287,0.01283,-0.00223,0.00851,-0.00611,0.00611,-0.00851,0.00223,-0.01283,-0.00287,-0.01444,-0.00269,-0.00942,0.00358,-0.00227,0.01088,0.00203,0.01354,0.00046,0.01308,-0.00264,
-0.01192,-0.00182,-0.01324,0.00002,-0.01295,0.00462,-0.00755,0.01427,0.00194,0.02157,0.00747,0.02112,0.00472,0.01406,-0.00100,0.00750,-0.00750,0.00100,-0.01406,-0.00472,-0.02112,-0.00747,-0.02157,-0.00194,-0.01427,0.00755,-0.00462,0.01295,-0.00002,0.01324,0.00182,0.01192,
-0.00146,-0.01481,-0.00231,-0.01064,-0.00030,-0.00290,0.00861,0.00934,0.01973,0.01784,0.02531,0.01693,0.02192,0.00837,0.01221,-0.00242,0.00242,-0.01221,-0.00837,-0.02192,-0.01693,-0.02531,-0.01784,-0.01973,-0.00934,-0.00861,0.00290,0.00030,0.01064,0.00231,0.01481,0.00146,
-0.01597,-0.00261,-0.01409,0.00433,-0.00865,0.01475,0.00175,0.02878,0.01448,0.03825,0.02029,0.03771,0.01535,0.02701,0.00328,0.01264,-0.01264,-0.00328,-0.02701,-0.01535,-0.03771,-0.02029,-0.03825,-0.01448,-0.02878,-0.00175,-0.01475,0.00865,-0.00433,0.01409,0.00261,0.01597,
-0.00467,-0.01562,-0.00077,-0.00696,0.00752,0.00645,0.02244,0.02335,0.03727,0.03457,0.04391,0.03334,0.03776,0.02044,0.02070,0.00016,-0.00016,-0.02070,-0.02044,-0.03776,-0.03334,-0.04391,-0.03457,-0.03727,-0.02335,-0.02244,-0.00645,-0.00752,0.00696,0.00077,0.01562,0.00467,
-0.01776,-0.00355,-0.01012,0.00781,0.00244,0.02367,0.01896,0.04258,0.03602,0.05514,0.04341,0.05475,0.03649,0.03987,0.01697,0.01383,-0.01383,-0.01697,-0.03987,-0.03649,-0.05475,-0.04341,-0.05514,-0.03602,-0.04258,-0.01896,-0.02367,-0.00244,-0.00781,0.01012,0.00355,0.01776,
-0.00568,-0.01554,0.00464,-0.00226,0.01980,0.01672,0.04112,0.03838,0.05982,0.05292,0.06892,0.05417,0.06395,0.04014,0.04038,0.00464,-0.00464,-0.04038,-0.04014,-0.06395,-0.05417,-0.06892,-0.05292,-0.05982,-0.03838,-0.04112,-0.01672,-0.01980,0.00226,-0.00464,0.01554,0.00568,
-0.01856,-0.00174,-0.00494,0.01439,0.01412,0.03520,0.03653,0.05942,0.05901,0.07679,0.07078,0.08303,0.07141,0.07624,0.05288,0.03051,-0.03051,-0.05288,-0.07624,-0.07141,-0.08303,-0.07078,-0.07679,-0.05901,-0.05942,-0.03653,-0.03520,-0.01412,-0.01439,0.00494,0.00174,0.01856,
-0.00635,-0.01235,0.00849,0.00591,0.02953,0.03045,0.05687,0.05702,0.08053,0.07794,0.09904,0.09542,0.11912,0.11879,0.13162,0.06810,-0.06810,-0.13162,-0.11879,-0.11912,-0.09542,-0.09904,-0.07794,-0.08053,-0.05702,-0.05687,-0.03045,-0.02953,-0.00591,-0.00849,0.01235,0.00635,
-0.01820,0.00166,-0.00308,0.02289,0.02097,0.04979,0.04835,0.07924,0.07770,0.10669,0.10661,0.14575,0.17277,0.26644,0.35216,0.32770,-0.32770,-0.35216,-0.26644,-0.17277,-0.14575,-0.10661,-0.10669,-0.07770,-0.07924,-0.04835,-0.04979,-0.02097,-0.02289,0.00308,-0.00166,0.01820,
-0.00471,-0.01002,0.00948,0.01283,0.03486,0.04413,0.06659,0.07495,0.09630,0.10826,0.14229,0.18792,0.31969,0.61130,1.23996,1.75821,-1.75821,-1.23996,-0.61130,-0.31969,-0.18792,-0.14229,-0.10826,-0.09630,-0.07495,-0.06659,-0.04413,-0.03486,-0.01283,-0.00948,0.01002,0.00471,
-0.01636,0.00289,-0.00203,0.02716,0.02535,0.05878,0.05590,0.09202,0.09169,0.13327,0.15508,0.26969,0.54038,1.50000,4.49916,11.32984,-11.32984,-4.49916,-1.50000,-0.54038,-0.26969,-0.15508,-0.13327,-0.09169,-0.09202,-0.05590,-0.05878,-0.02535,-0.02716,0.00203,-0.00289,0.01636,
-0.00377,-0.00953,0.01051,0.01448,0.03782,0.04825,0.07151,0.08104,0.10506,0.12411,0.17991,0.30618,0.79907,2.93098,14.06952,79.88433,-79.88433,-14.06952,-2.93098,-0.79907,-0.30618,-0.17991,-0.12411,-0.10506,-0.08104,-0.07151,-0.04825,-0.03782,-0.01448,-0.01051,0.00953,0.00377,
-0.01636,0.00289,-0.00203,0.02716,0.02535,0.05878,0.05590,0.09202,0.09169,0.13327,0.15508,0.26969,0.54038,1.50000,4.49916,11.32984,-11.32984,-4.49916,-1.50000,-0.54038,-0.26969,-0.15508,-0.13327,-0.09169,-0.09202,-0.05590,-0.05878,-0.02535,-0.02716,0.00203,-0.00289,0.01636,
-0.00471,-0.01002,0.00948,0.01283,0.03486,0.04413,0.06659,0.07495,0.09630,0.10826,0.14229,0.18792,0.31969,0.61130,1.23996,1.75821,-1.75821,-1.23996,-0.61130,-0.31969,-0.18792,-0.14229,-0.10826,-0.09630,-0.07495,-0.06659,-0.04413,-0.03486,-0.01283,-0.00948,0.01002,0.00471,
-0.01820,0.00166,-0.00308,0.02289,0.02097,0.04979,0.04835,0.07924,0.07770,0.10669,0.10661,0.14575,0.17277,0.26644,0.35216,0.32770,-0.32770,-0.35216,-0.26644,-0.17277,-0.14575,-0.10661,-0.10669,-0.07770,-0.07924,-0.04835,-0.04979,-0.02097,-0.02289,0.00308,-0.00166,0.01820,
-0.00635,-0.01235,0.00849,0.00591,0.02953,0.03045,0.05687,0.05702,0.08053,0.07794,0.09904,0.09542,0.11912,0.11879,0.13162,0.06810,-0.06810,-0.13162,-0.11879,-0.11912,-0.09542,-0.09904,-0.07794,-0.08053,-0.05702,-0.05687,-0.03045,-0.02953,-0.00591,-0.00849,0.01235,0.00635,
-0.01856,-0.00174,-0.00494,0.01439,0.01412,0.03520,0.03653,0.05942,0.05901,0.07679,0.07078,0.08303,0.07141,0.07624,0.05288,0.03051,-0.03051,-0.05288,-0.07624,-0.07141,-0.08303,-0.07078,-0.07679,-0.05901,-0.05942,-0.03653,-0.03520,-0.01412,-0.01439,0.00494,0.00174,0.01856,
-0.00568,-0.01554,0.00464,-0.00226,0.01980,0.01672,0.04112,0.03838,0.05982,0.05292,0.06892,0.05417,0.06395,0.04014,0.04038,0.00464,-0.00464,-0.04038,-0.04014,-0.06395,-0.05417,-0.06892,-0.05292,-0.05982,-0.03838,-0.04112,-0.01672,-0.01980,0.00226,-0.00464,0.01554,0.00568,
-0.01776,-0.00355,-0.01012,0.00781,0.00244,0.02367,0.01896,0.04258,0.03602,0.05514,0.04341,0.05475,0.03649,0.03987,0.01697,0.01383,-0.01383,-0.01697,-0.03987,-0.03649,-0.05475,-0.04341,-0.05514,-0.03602,-0.04258,-0.01896,-0.02367,-0.00244,-0.00781,0.01012,0.00355,0.01776,
-0.00467,-0.01562,-0.00077,-0.00696,0.00752,0.00645,0.02244,0.02335,0.03727,0.03457,0.04391,0.03334,0.03776,0.02044,0.02070,0.00016,-0.00016,-0.02070,-0.02044,-0.03776,-0.03334,-0.04391,-0.03457,-0.03727,-0.02335,-0.02244,-0.00645,-0.00752,0.00696,0.00077,0.01562,0.00467,
-0.01597,-0.00261,-0.01409,0.00433,-0.00865,0.01475,0.00175,0.02878,0.01448,0.03825,0.02029,0.03771,0.01535,0.02701,0.00328,0.01264,-0.01264,-0.00328,-0.02701,-0.01535,-0.03771,-0.02029,-0.03825,-0.01448,-0.02878,-0.00175,-0.01475,0.00865,-0.00433,0.01409,0.00261,0.01597,
-0.00146,-0.01481,-0.00231,-0.01064,-0.00030,-0.00290,0.00861,0.00934,0.01973,0.01784,0.02531,0.01693,0.02192,0.00837,0.01221,-0.00242,0.00242,-0.01221,-0.00837,-0.02192,-0.01693,-0.02531,-0.01784,-0.01973,-0.00934,-0.00861,0.00290,0.00030,0.01064,0.00231,0.01481,0.00146,
-0.01192,-0.00182,-0.01324,0.00002,-0.01295,0.00462,-0.00755,0.01427,0.00194,0.02157,0.00747,0.02112,0.00472,0.01406,-0.00100,0.00750,-0.00750,0.00100,-0.01406,-0.00472,-0.02112,-0.00747,-0.02157,-0.00194,-0.01427,0.00755,-0.00462,0.01295,-0.00002,0.01324,0.00182,0.01192,
0.00264,-0.01308,-0.00046,-0.01354,-0.00203,-0.01088,0.00227,-0.00358,0.00942,0.00269,0.01444,0.00287,0.01283,-0.00223,0.00851,-0.00611,0.00611,-0.00851,0.00223,-0.01283,-0.00287,-0.01444,-0.00269,-0.00942,0.00358,-0.00227,0.01088,0.00203,0.01354,0.00046,0.01308,-0.00264,
