0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,
0.00380,-0.00910,0.00226,-0.01089,0.00110,-0.01156,0.00160,-0.00982,0.00356,-0.00808,0.00608,-0.00603,0.00704,-0.00565,0.00739,-0.00611,0.00611,-0.00739,0.00565,-0.00704,0.00603,-0.00608,0.00808,-0.00356,0.00982,-0.00160,0.01156,-0.00110,0.01089,-0.00226,0.00910,-0.00380,
-0.00910,0.00259,-0.01031,0.00196,-0.01027,0.00339,-0.00788,0.00559,-0.00547,0.00825,-0.00398,0.00929,-0.00329,0.00905,-0.00498,0.00694,-0.00694,0.00498,-0.00905,0.00329,-0.00929,0.00398,-0.00825,0.00547,-0.00559,0.00788,-0.00339,0.01027,-0.00196,0.01031,-0.00259,0.00910,
0.00195,-0.01031,0.00220,-0.00888,0.00474,-0.00548,0.00719,-0.00238,0.01065,0.00048,0.01257,0.00093,0.01161,-0.00144,0.00900,-0.00474,0.00474,-0.00900,0.00144,-0.01161,-0.00093,-0.01257,-0.00048,-0.01065,0.00238,-0.00719,0.00548,-0.00474,0.00888,-0.00220,0.01031,-0.00195,
-0.01121,0.00116,-0.00917,0.00454,-0.00529,0.00892,0.00065,0.01440,0.00467,0.01663,0.00539,0.01608,0.00378,0.01306,-0.00104,0.00705,-0.00705,0.00104,-0.01306,-0.00378,-0.01608,-0.00539,-0.01663,-0.00467,-0.01440,-0.00065,-0.00892,0.00529,-0.00454,0.00917,-0.00116,0.01121,
-0.00073,-0.01006,0.00300,-0.00416,0.01018,0.00349,0.01569,0.00907,0.02039,0.01206,0.02135,0.00996,0.01748,0.00389,0.01121,-0.00332,0.00332,-0.01121,-0.00389,-0.01748,-0.00996,-0.02135,-0.01206,-0.02039,-0.00907,-0.01569,-0.00349,-0.01018,0.00416,-0.00300,0.01006,0.00073,
-0.01277,0.00234,-0.00727,0.01018,-0.00005,0.01937,0.00988,0.02796,0.01403,0.02967,0.01344,0.02645,0.00870,0.01944,0.00069,0.00922,-0.00922,-0.00069,-0.01944,-0.00870,-0.02645,-0.01344,-0.02967,-0.01403,-0.02796,-0.00988,-0.01937,0.00005,-0.01018,0.00727,-0.00234,0.01277,
-0.00002,-0.00949,0.00673,0.00111,0.01843,0.01398,0.02686,0.02158,0.03167,0.02404,0.03008,0.01790,0.02250,0.00776,0.01362,-0.00280,0.00280,-0.01362,-0.00776,-0.02250,-0.01790,-0.03008,-0.02404,-0.03167,-0.02158,-0.02686,-0.01398,-0.01843,-0.00111,-0.00673,0.00949,0.00002,
-0.01091,0.00355,-0.00183,0.01609,0.00945,0.02885,0.02225,0.03943,0.02589,0.03944,0.02185,0.03231,0.01324,0.02159,0.00266,0.00911,-0.00911,-0.00266,-0.02159,-0.01324,-0.03231,-0.02185,-0.03944,-0.02589,-0.03943,-0.02225,-0.02885,-0.00945,-0.01609,0.00183,-0.00355,0.01091,
0.00141,-0.00607,0.01198,0.00854,0.02761,0.02458,0.03782,0.03310,0.04134,0.03266,0.03583,0.02212,0.02366,0.00833,0.01280,-0.00276,0.00276,-0.01280,-0.00833,-0.02366,-0.02212,-0.03583,-0.03266,-0.04134,-0.03310,-0.03782,-0.02458,-0.02761,-0.00854,-0.01198,0.00607,-0.00141,
-0.00895,0.00789,0.00378,0.02434,0.01821,0.03948,0.03184,0.04950,0.03339,0.04563,0.02471,0.03315,0.01110,0.01905,-0.00030,0.00855,-0.00855,0.00030,-0.01905,-0.01110,-0.03315,-0.02471,-0.04563,-0.03339,-0.04950,-0.03184,-0.03948,-0.01821,-0.02434,-0.00378,-0.00789,0.00895,
0.00376,-0.00135,0.01812,0.01601,0.03650,0.03325,0.04735,0.03994,0.04794,0.03450,0.03612,0.01751,0.01828,0.00132,0.00904,-0.00397,0.00397,-0.00904,-0.00132,-0.01828,-0.01751,-0.03612,-0.03450,-0.04794,-0.03994,-0.04735,-0.03325,-0.03650,-0.01601,-0.01812,0.00135,-0.00376,
-0.00650,0.01270,0.00968,0.03126,0.02688,0.04672,0.04038,0.05329,0.03830,0.04374,0.02194,0.02330,0.00229,0.00998,-0.00044,0.01304,-0.01304,0.00044,-0.00998,-0.00229,-0.02330,-0.02194,-0.04374,-0.03830,-0.05329,-0.04038,-0.04672,-0.02688,-0.03126,-0.00968,-0.01270,0.00650,
0.00652,0.00321,0.02335,0.02233,0.04295,0.03956,0.05246,0.04329,0.04882,0.03103,0.02900,0.00658,0.00856,0.00357,0.04121,0.05094,-0.05094,-0.04121,-0.00357,-0.00856,-0.00658,-0.02900,-0.03103,-0.04882,-0.04329,-0.05246,-0.03956,-0.04295,-0.02233,-0.02335,-0.00321,-0.00652,
-0.00384,0.01632,0.01354,0.03670,0.03136,0.05231,0.04301,0.05569,0.03653,0.03989,0.01265,0.01434,0.00318,0.06533,0.20676,0.42406,-0.42406,-0.20676,-0.06533,-0.00318,-0.01434,-0.01265,-0.03989,-0.03653,-0.05569,-0.04301,-0.05231,-0.03136,-0.03670,-0.01354,-0.01632,0.00384,
0.00868,0.00541,0.02706,0.02482,0.04710,0.04111,0.05563,0.04274,0.04819,0.02509,0.02358,0.00362,0.04642,0.22895,1.03267,3.10082,-3.10082,-1.03267,-0.22895,-0.04642,-0.00362,-0.02358,-0.02509,-0.04819,-0.04274,-0.05563,-0.04111,-0.04710,-0.02482,-0.02706,-0.00541,-0.00868,
-0.00283,0.01724,0.01579,0.03718,0.03449,0.05205,0.04562,0.05395,0.03705,0.03538,0.01168,0.01990,0.08435,0.60292,3.71018,23.92442,-23.92442,-3.71018,-0.60292,-0.08435,-0.01990,-0.01168,-0.03538,-0.03705,-0.05395,-0.04562,-0.05205,-0.03449,-0.03718,-0.01579,-0.01724,0.00283,
0.00868,0.00541,0.02706,0.02482,0.04710,0.04111,0.05563,0.04274,0.04819,0.02509,0.02358,0.00362,0.04642,0.22895,1.03267,3.10082,-3.10082,-1.03267,-0.22895,-0.04642,-0.00362,-0.02358,-0.02509,-0.04819,-0.04274,-0.05563,-0.04111,-0.04710,-0.02482,-0.02706,-0.00541,-0.00868,
-0.00384,0.01632,0.01354,0.03670,0.03136,0.05231,0.04301,0.05569,0.03653,0.03989,0.01265,0.01434,0.00318,0.06533,0.20676,0.42406,-0.42406,-0.20676,-0.06533,-0.00318,-0.01434,-0.01265,-0.03989,-0.03653,-0.05569,-0.04301,-0.05231,-0.03136,-0.03670,-0.01354,-0.01632,0.00384,
0.00652,0.00321,0.02335,0.02233,0.04295,0.03956,0.05246,0.04329,0.04882,0.03103,0.02900,0.00658,0.00856,0.00357,0.04121,0.05094,-0.05094,-0.04121,-0.00357,-0.00856,-0.00658,-0.02900,-0.03103,-0.04882,-0.04329,-0.05246,-0.03956,-0.04295,-0.02233,-0.02335,-0.00321,-0.00652,
-0.00650,0.01270,0.00968,0.03126,0.02688,0.04672,0.04038,0.05329,0.03830,0.04374,0.02194,0.02330,0.00229,0.00998,-0.00044,0.01304,-0.01304,0.00044,-0.00998,-0.00229,-0.02330,-0.02194,-0.04374,-0.03830,-0.05329,-0.04038,-0.04672,-0.02688,-0.03126,-0.00968,-0.01270,0.00650,
0.00376,-0.00135,0.01812,0.01601,0.03650,0.03325,0.04735,0.03994,0.04794,0.03450,0.03612,0.01751,0.01828,0.00132,0.00904,-0.00397,0.00397,-0.00904,-0.00132,-0.01828,-0.01751,-0.03612,-0.03450,-0.04794,-0.03994,-0.04735,-0.03325,-0.03650,-0.01601,-0.01812,0.00135,-0.00376,
-0.00895,0.00789,0.00378,0.02434,0.01821,0.03948,0.03184,0.04950,0.03339,0.04563,0.02471,0.03315,0.01110,0.01905,-0.00030,0.00855,-0.00855,0.00030,-0.01905,-0.01110,-0.03315,-0.02471,-0.04563,-0.03339,-0.04950,-0.03184,-0.03948,-0.01821,-0.02434,-0.00378,-0.00789,0.00895,
0.00141,-0.00607,0.01198,0.00854,0.02761,0.02458,0.03782,0.03310,0.04134,0.03266,0.03583,0.02212,0.02366,0.00833,0.01280,-0.00276,0.00276,-0.01280,-0.00833,-0.02366,-0.02212,-0.03583,-0.03266,-0.04134,-0.03310,-0.03782,-0.02458,-0.02761,-0.00854,-0.01198,0.00607,-0.00141,
