0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,
-0.00940,0.00121,-0.01186,0.00751,-0.00580,0.00505,-0.00415,0.00858,0.00206,0.01544,0.00175,0.01296,-0.00040,0.00874,-0.00251,0.00649,-0.00649,0.00251,-0.00874,0.00040,-0.01296,-0.00175,-0.01544,-0.00206,-0.00858,0.00415,-0.00505,0.00580,-0.00751,0.01186,-0.00121,0.00940,
0.00121,-0.00619,0.01141,-0.00639,0.00601,0.00017,0.01342,0.00497,0.01334,-0.00001,0.01285,0.00092,0.01359,0.00193,0.01123,-0.00399,0.00399,-0.01123,-0.00193,-0.01359,-0.00092,-0.01285,0.00001,-0.01334,-0.00497,-0.01342,-0.00017,-0.00601,0.00639,-0.01141,0.00619,-0.00121,
-0.01158,0.01129,-0.00269,0.00899,-0.00284,0.02228,0.00754,0.01859,-0.00011,0.01056,-0.00125,0.01308,0.00585,0.01698,0.00133,0.00996,-0.00996,-0.00133,-0.01698,-0.00585,-0.01308,0.00125,-0.01056,0.00011,-0.01859,-0.00754,-0.02228,0.00284,-0.00899,0.00269,-0.01129,0.01158,
0.00368,-0.00024,0.01024,0.00396,0.01217,0.01693,0.01684,0.01217,0.01238,0.00333,0.01377,0.00339,0.01333,-0.00065,0.00848,-0.00308,0.00308,-0.00848,0.00065,-0.01333,-0.00339,-0.01377,-0.00333,-0.01238,-0.01217,-0.01684,-0.01693,-0.01217,-0.00396,-0.01024,0.00024,-0.00368,
-0.00835,0.01494,-0.00320,0.01929,-0.00176,0.02517,0.00687,0.02318,0.00028,0.01371,-0.00036,0.00916,0.00683,0.01336,0.00352,0.00596,-0.00596,-0.00352,-0.01336,-0.00683,-0.00916,0.00036,-0.01371,-0.00028,-0.02318,-0.00687,-0.02517,0.00176,-0.01929,0.00320,-0.01494,0.00835,
0.00096,0.00978,0.01351,0.01502,0.00925,0.02265,0.01849,0.01705,0.01069,-0.00183,0.01014,-0.00500,0.01667,-0.00530,0.01615,-0.00662,0.00662,-0.01615,0.00530,-0.01667,0.00500,-0.01014,0.00183,-0.01069,-0.01705,-0.01849,-0.02265,-0.00925,-0.01502,-0.01351,-0.00978,-0.00096,
-0.00887,0.02445,0.00479,0.02659,-0.00340,0.03411,0.00761,0.02821,-0.00638,0.00744,-0.01253,0.00149,0.00151,0.01277,0.00208,0.00730,-0.00730,-0.00208,-0.01277,-0.00151,-0.00149,0.01253,-0.00744,0.00638,-0.02821,-0.00761,-0.03411,0.00340,-0.02659,-0.00479,-0.02445,0.00887,
0.00839,0.01268,0.02448,0.01611,0.01581,0.02599,0.02215,0.01302,0.00531,-0.01258,-0.00185,-0.01570,0.00216,-0.01279,0.00601,-0.00597,0.00597,-0.00601,0.01279,-0.00216,0.01570,0.00185,0.01258,-0.00531,-0.01302,-0.02215,-0.02599,-0.01581,-0.01611,-0.02448,-0.01268,-0.00839,
0.00250,0.02552,0.01005,0.02734,0.00708,0.03148,0.00751,0.01818,-0.01284,-0.00319,-0.02614,-0.01403,-0.02229,-0.00657,-0.01664,0.00343,-0.00343,0.01664,0.00657,0.02229,0.01403,0.02614,0.00319,0.01284,-0.01818,-0.00751,-0.03148,-0.00708,-0.02734,-0.01005,-0.02552,-0.00250,
0.01974,0.01267,0.02447,0.01612,0.02500,0.01745,0.01477,-0.00175,-0.00497,-0.02466,-0.02086,-0.03701,-0.03124,-0.03916,-0.01913,-0.01264,0.01264,0.01913,0.03916,0.03124,0.03701,0.02086,0.02466,0.00497,0.00175,-0.01477,-0.01745,-0.02500,-0.01612,-0.02447,-0.01267,-0.01974,
0.01096,0.02473,0.01275,0.02492,0.01655,0.01575,-0.00030,-0.00110,-0.02228,-0.02322,-0.04658,-0.04791,-0.06111,-0.04852,-0.04622,-0.01107,0.01107,0.04622,0.04852,0.06111,0.04791,0.04658,0.02322,0.02228,0.00110,0.00030,-0.01575,-0.01655,-0.02492,-0.01275,-0.02473,-0.01096,
