0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,
0.00170,0.00882,0.00234,0.00995,0.00032,0.00567,0.00265,0.00707,-0.00323,0.00094,-0.00519,0.00299,-0.00687,0.00266,-0.00607,0.00263,-0.00263,0.00607,-0.00266,0.00687,-0.00299,0.00519,-0.00094,0.00323,-0.00707,-0.00265,-0.00567,-0.00032,-0.00995,-0.00234,-0.00882,-0.00170,
0.00882,0.00152,0.00666,-0.00181,0.00497,-0.00146,0.00096,-0.00837,0.00103,-0.00550,0.00251,-0.00772,0.00166,-0.01059,0.00195,-0.00597,0.00597,-0.00195,0.01059,-0.00166,0.00772,-0.00251,0.00550,-0.00103,0.00837,-0.00096,0.00146,-0.00497,0.00181,-0.00666,-0.00152,-0.00882,
0.00026,0.01207,-0.00427,0.00859,-0.01236,0.00690,-0.01614,0.00236,-0.01697,0.00177,-0.01263,0.00302,-0.01470,0.00583,-0.00844,0.00466,-0.00466,0.00844,-0.00583,0.01470,-0.00302,0.01263,-0.00177,0.01697,-0.00236,0.01614,-0.00690,0.01236,-0.00859,0.00427,-0.01207,-0.00026,
0.01478,-0.00389,0.00130,-0.00478,-0.00248,-0.01103,-0.00822,-0.01586,-0.01235,-0.01047,-0.00104,-0.00985,-0.00352,-0.01052,-0.00164,-0.00439,0.00439,0.00164,0.01052,0.00352,0.00985,0.00104,0.01047,0.01235,0.01586,0.00822,0.01103,0.00248,0.00478,-0.00130,0.00389,-0.01478,
0.00019,0.00683,-0.00416,-0.00150,-0.01695,-0.00977,-0.01930,-0.01052,-0.02756,-0.00350,-0.01327,-0.00040,-0.01640,0.00439,-0.01158,0.00530,-0.00530,0.01158,-0.00439,0.01640,0.00040,0.01327,0.00350,0.02756,0.01052,0.01930,0.00977,0.01695,0.00150,0.00416,-0.00683,-0.00019,
0.01139,-0.00501,0.00036,-0.01620,-0.00844,-0.01856,-0.01391,-0.03100,-0.01737,-0.01691,0.00072,-0.01297,-0.00106,-0.01367,0.00145,-0.00667,0.00667,-0.00145,0.01367,0.00106,0.01297,-0.00072,0.01691,0.01737,0.03100,0.01391,0.01856,0.00844,0.01620,-0.00036,0.00501,-0.01139,
-0.00256,0.00770,-0.01509,-0.00087,-0.02636,-0.01138,-0.03329,-0.01541,-0.02943,-0.00544,-0.01637,-0.00045,-0.01179,0.00782,-0.00377,0.00491,-0.00491,0.00377,-0.00782,0.01179,0.00045,0.01637,0.00544,0.02943,0.01541,0.03329,0.01138,0.02636,0.00087,0.01509,-0.00770,0.00256,
0.00879,-0.00559,-0.00870,-0.01466,-0.01857,-0.02341,-0.02327,-0.02386,-0.01748,-0.01995,0.00021,-0.00647,0.00978,-0.00269,0.01185,-0.00558,0.00558,-0.01185,0.00269,-0.00978,0.00647,-0.00021,0.01995,0.01748,0.02386,0.02327,0.02341,0.01857,0.01466,0.00870,0.00559,-0.00879,
-0.00340,0.00192,-0.01788,-0.00970,-0.03315,-0.01805,-0.03454,-0.01330,-0.02759,0.00118,-0.00546,0.02095,0.00624,0.02961,0.00585,0.01323,-0.01323,-0.00585,-0.02961,-0.00624,-0.02095,0.00546,-0.00118,0.02759,0.01330,0.03454,0.01805,0.03315,0.00970,0.01788,-0.00192,0.00340,
0.00827,-0.01443,-0.00552,-0.02610,-0.01415,-0.03201,-0.01583,-0.02697,-0.00636,-0.00510,0.02319,0.02461,0.04921,0.04194,0.04725,0.01277,-0.01277,-0.04725,-0.04194,-0.04921,-0.02461,-0.02319,0.00510,0.00636,0.02697,0.01583,0.03201,0.01415,0.02610,0.00552,0.01443,-0.00827,
