0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,
-0.00018,0.00975,-0.00349,0.00678,-0.00628,0.00283,-0.00953,-0.00037,-0.01148,-0.00125,-0.01147,-0.00048,-0.01011,0.00200,-0.00810,0.00465,-0.00465,0.00810,-0.00200,0.01011,0.00048,0.01147,0.00125,0.01148,0.00037,0.00953,-0.00283,0.00628,-0.00678,0.00349,-0.00975,0.00018,
0.00975,-0.00363,0.00643,-0.00729,0.00218,-0.01051,-0.00081,-0.01245,-0.00202,-0.01262,-0.00131,-0.01116,0.00085,-0.00890,0.00382,-0.00607,0.00607,-0.00382,0.00890,-0.00085,0.01116,0.00131,0.01262,0.00202,0.01245,0.00081,0.01051,-0.00218,0.00729,-0.00643,0.00363,-0.00975,
-0.00394,0.00694,-0.00807,0.00249,-0.01207,-0.00093,-0.01455,-0.00197,-0.01476,-0.00108,-0.01272,0.00108,-0.00971,0.00337,-0.00769,0.00524,-0.00524,0.00769,-0.00337,0.00971,-0.00108,0.01272,0.00108,0.01476,0.00197,0.01455,0.00093,0.01207,-0.00249,0.00807,-0.00694,0.00394,
0.00662,-0.00754,0.00172,-0.01234,-0.00217,-0.01500,-0.00410,-0.01556,-0.00229,-0.01251,0.00092,-0.00927,0.00427,-0.00706,0.00619,-0.00631,0.00631,-0.00619,0.00706,-0.00427,0.00927,-0.00092,0.01251,0.00229,0.01556,0.00410,0.01500,0.00217,0.01234,-0.00172,0.00754,-0.00662,
-0.00723,0.00228,-0.01218,-0.00290,-0.01558,-0.00579,-0.01580,-0.00345,-0.01237,0.00042,-0.00744,0.00562,-0.00406,0.00761,-0.00450,0.00628,-0.00628,0.00450,-0.00761,0.00406,-0.00562,0.00744,-0.00042,0.01237,0.00345,0.01580,0.00579,0.01558,0.00290,0.01218,-0.00228,0.00723,
0.00325,-0.01280,-0.00270,-0.01680,-0.00565,-0.01721,-0.00375,-0.01440,0.00210,-0.00656,0.00946,-0.00065,0.01275,0.00076,0.01084,-0.00401,0.00401,-0.01084,-0.00076,-0.01275,0.00065,-0.00946,0.00656,-0.00210,0.01440,0.00375,0.01721,0.00565,0.01680,0.00270,0.01280,-0.00325,
-0.01167,-0.00211,-0.01643,-0.00634,-0.01790,-0.00610,-0.01293,0.00106,-0.00389,0.01053,0.00610,0.01886,0.00974,0.01923,0.00358,0.00946,-0.00946,-0.00358,-0.01923,-0.00974,-0.01886,-0.00610,-0.01053,0.00389,-0.00106,0.01293,0.00610,0.01790,0.00634,0.01643,0.00211,0.01167,
-0.00172,-0.01652,-0.00765,-0.01772,-0.00750,-0.01311,-0.00027,-0.00382,0.01288,0.01137,0.02675,0.02143,0.03141,0.02047,0.02178,0.00236,-0.00236,-0.02178,-0.02047,-0.03141,-0.02143,-0.02675,-0.01137,-0.01288,0.00382,0.00027,0.01311,0.00750,0.01772,0.00765,0.01652,0.00172,
-0.01634,-0.00576,-0.01967,-0.00637,-0.01745,-0.00025,-0.00608,0.01565,0.01212,0.03443,0.03122,0.05035,0.03951,0.04857,0.02350,0.01798,-0.01798,-0.02350,-0.04857,-0.03951,-0.05035,-0.03122,-0.03443,-0.01212,-0.01565,0.00608,0.00025,0.01745,0.00637,0.01967,0.00576,0.01634,
-0.00548,-0.02052,-0.00891,-0.01808,-0.00362,-0.00679,0.01209,0.01256,0.03633,0.04040,0.06386,0.06407,0.07997,0.06672,0.06060,0.01680,-0.01680,-0.06060,-0.06672,-0.07997,-0.06407,-0.06386,-0.04040,-0.03633,-0.01256,-0.01209,0.00679,0.00362,0.01808,0.00891,0.02052,0.00548,
-0.02030,-0.00887,-0.02043,-0.00578,-0.01161,0.00792,0.00943,0.03555,0.04164,0.07138,0.08130,0.11194,0.11712,0.13520,0.10548,0.05704,-0.05704,-0.10548,-0.13520,-0.11712,-0.11194,-0.08130,-0.07138,-0.04164,-0.03555,-0.00943,-0.00792,0.01161,0.00578,0.02043,0.00887,0.02030,
-0.00949,-0.02256,-0.00860,-0.01621,0.00301,0.00295,0.02912,0.03519,0.07096,0.08589,0.13021,0.15649,0.21398,0.24778,0.27170,0.15161,-0.15161,-0.27170,-0.24778,-0.21398,-0.15649,-0.13021,-0.08589,-0.07096,-0.03519,-0.02912,-0.00295,-0.00301,0.01621,0.00860,0.02256,0.00949,
-0.02346,-0.01039,-0.01983,-0.00360,-0.00436,0.01798,0.02705,0.05928,0.07897,0.12509,0.16765,0.25214,0.36263,0.55730,0.75916,0.66344,-0.66344,-0.75916,-0.55730,-0.36263,-0.25214,-0.16765,-0.12509,-0.07897,-0.05928,-0.02705,-0.01798,0.00436,0.00360,0.01983,0.01039,0.02346,
-0.01156,-0.02357,-0.00747,-0.01382,0.00952,0.01203,0.04509,0.05804,0.10780,0.14427,0.23625,0.36545,0.67308,1.30204,2.56557,3.51621,-3.51621,-2.56557,-1.30204,-0.67308,-0.36545,-0.23625,-0.14427,-0.10780,-0.05804,-0.04509,-0.01203,-0.00952,0.01382,0.00747,0.02357,0.01156,
-0.02433,-0.01077,-0.02010,-0.00036,-0.00115,0.02709,0.03739,0.07997,0.10752,0.18187,0.27970,0.53263,1.15865,3.10909,9.05355,22.11878,-22.11878,-9.05355,-3.10909,-1.15865,-0.53263,-0.27970,-0.18187,-0.10752,-0.07997,-0.03739,-0.02709,0.00115,0.00036,0.02010,0.01077,0.02433,
-0.01183,-0.02332,-0.00821,-0.01089,0.00980,0.01855,0.04907,0.07172,0.12277,0.18286,0.31875,0.62888,1.67037,5.96293,27.65495,153.47100,-153.47100,-27.65495,-5.96293,-1.67037,-0.62888,-0.31875,-0.18286,-0.12277,-0.07172,-0.04907,-0.01855,-0.00980,0.01089,0.00821,0.02332,0.01183,
-0.02433,-0.01077,-0.02010,-0.00036,-0.00115,0.02709,0.03739,0.07997,0.10752,0.18187,0.27970,0.53263,1.15865,3.10909,9.05355,22.11878,-22.11878,-9.05355,-3.10909,-1.15865,-0.53263,-0.27970,-0.18187,-0.10752,-0.07997,-0.03739,-0.02709,0.00115,0.00036,0.02010,0.01077,0.02433,
-0.01156,-0.02357,-0.00747,-0.01382,0.00952,0.01203,0.04509,0.05804,0.10780,0.14427,0.23625,0.36545,0.67308,1.30204,2.56557,3.51621,-3.51621,-2.56557,-1.30204,-0.67308,-0.36545,-0.23625,-0.14427,-0.10780,-0.05804,-0.04509,-0.01203,-0.00952,0.01382,0.00747,0.02357,0.01156,
-0.02346,-0.01039,-0.01983,-0.00360,-0.00436,0.01798,0.02705,0.05928,0.07897,0.12509,0.16765,0.25214,0.36263,0.55730,0.75916,0.66344,-0.66344,-0.75916,-0.55730,-0.36263,-0.25214,-0.16765,-0.12509,-0.07897,-0.05928,-0.02705,-0.01798,0.00436,0.00360,0.01983,0.01039,0.02346,
-0.00949,-0.02256,-0.00860,-0.01621,0.00301,0.00295,0.02912,0.03519,0.07096,0.08589,0.13021,0.15649,0.21398,0.24778,0.27170,0.15161,-0.15161,-0.27170,-0.24778,-0.21398,-0.15649,-0.13021,-0.08589,-0.07096,-0.03519,-0.02912,-0.00295,-0.00301,0.01621,0.00860,0.02256,0.00949,
-0.02030,-0.00887,-0.02043,-0.00578,-0.01161,0.00792,0.00943,0.03555,0.04164,0.07138,0.08130,0.11194,0.11712,0.13520,0.10548,0.05704,-0.05704,-0.10548,-0.13520,-0.11712,-0.11194,-0.08130,-0.07138,-0.04164,-0.03555,-0.00943,-0.00792,0.01161,0.00578,0.02043,0.00887,0.02030,
-0.00548,-0.02052,-0.00891,-0.01808,-0.00362,-0.00679,0.01209,0.01256,0.03633,0.04040,0.06386,0.06407,0.07997,0.06672,0.06060,0.01680,-0.01680,-0.06060,-0.06672,-0.07997,-0.06407,-0.06386,-0.04040,-0.03633,-0.01256,-0.01209,0.00679,0.00362,0.01808,0.00891,0.02052,0.00548,
-0.01634,-0.00576,-0.01967,-0.00637,-0.01745,-0.00025,-0.00608,0.01565,0.01212,0.03443,0.03122,0.05035,0.03951,0.04857,0.02350,0.01798,-0.01798,-0.02350,-0.04857,-0.03951,-0.05035,-0.03122,-0.03443,-0.01212,-0.01565,0.00608,0.00025,0.01745,0.00637,0.01967,0.00576,0.01634,
-0.00172,-0.01652,-0.00765,-0.01772,-0.00750,-0.01311,-0.00027,-0.00382,0.01288,0.01137,0.02675,0.02143,0.03141,0.02047,0.02178,0.00236,-0.00236,-0.02178,-0.02047,-0.03141,-0.02143,-0.02675,-0.01137,-0.01288,0.00382,0.00027,0.01311,0.00750,0.01772,0.00765,0.01652,0.00172,
-0.01167,-0.00211,-0.01643,-0.00634,-0.01790,-0.00610,-0.01293,0.00106,-0.00389,0.01053,0.00610,0.01886,0.00974,0.01923,0.00358,0.00946,-0.00946,-0.00358,-0.01923,-0.00974,-0.01886,-0.00610,-0.01053,0.00389,-0.00106,0.01293,0.00610,0.01790,0.00634,0.01643,0.00211,0.01167,
0.00325,-0.01280,-0.00270,-0.01680,-0.00565,-0.01721,-0.00375,-0.01440,0.00210,-0.00656,0.00946,-0.00065,0.01275,0.00076,0.01084,-0.00401,0.00401,-0.01084,-0.00076,-0.01275,0.00065,-0.00946,0.00656,-0.00210,0.01440,0.00375,0.01721,0.00565,0.01680,0.00270,0.01280,-0.00325,
-0.00723,0.00228,-0.01218,-0.00290,-0.01558,-0.00579,-0.01580,-0.00345,-0.01237,0.00042,-0.00744,0.00562,-0.00406,0.00761,-0.00450,0.00628,-0.00628,0.00450,-0.00761,0.00406,-0.00562,0.00744,-0.00042,0.01237,0.00345,0.01580,0.00579,0.01558,0.00290,0.01218,-0.00228,0.00723,
0.00662,-0.00754,0.00172,-0.01234,-0.00217,-0.01500,-0.00410,-0.01556,-0.00229,-0.01251,0.00092,-0.00927,0.00427,-0.00706,0.00619,-0.00631,0.00631,-0.00619,0.00706,-0.00427,0.00927,-0.00092,0.01251,0.00229,0.01556,0.00410,0.01500,0.00217,0.01234,-0.00172,0.00754,-0.00662,
-0.00394,0.00694,-0.00807,0.00249,-0.01207,-0.00093,-0.01455,-0.00197,-0.01476,-0.00108,-0.01272,0.00108,-0.00971,0.00337,-0.00769,0.00524,-0.00524,0.00769,-0.00337,0.00971,-0.00108,0.01272,0.00108,0.01476,0.00197,0.01455,0.00093,0.01207,-0.00249,0.00807,-0.00694,0.00394,
0.00975,-0.00363,0.00643,-0.00729,0.00218,-0.01051,-0.00081,-0.01245,-0.00202,-0.01262,-0.00131,-0.01116,0.00085,-0.00890,0.00382,-0.00607,0.00607,-0.00382,0.00890,-0.00085,0.01116,0.00131,0.01262,0.00202,0.01245,0.00081,0.01051,-0.00218,0.00729,-0.00643,0.00363,-0.00975,
-0.00018,0.00975,-0.00349,0.00678,-0.00628,0.00283,-0.00953,-0.00037,-0.01148,-0.00125,-0.01147,-0.00048,-0.01011,0.00200,-0.00810,0.00465,-0.00465,0.00810,-0.00200,0.01011,0.00048,0.01147,0.00125,0.01148,0.00037,0.00953,-0.00283,0.00628,-0.00678,0.00349,-0.00975,0.00018,
